"Site Time","Nextracker 01: Tracker Position 1 (TrackerPos1) Degrees","Nextracker 01: Tracker Position 2 (TrackerPos2) Degrees","Nextracker 01: Tracker Position 3 (TrackerPos3) Degrees"
07-30-2024 05:45:00,57.32,57.073,57.284
07-30-2024 06:00:00,22.592,20.341,19.722
07-30-2024 06:15:00,-0.41,-0.392,-0.58
07-30-2024 06:30:00,-13.205,-13.106,-13.037
07-30-2024 06:45:00,-23.918,-24.208,-24.094
07-30-2024 07:00:00,-34.514,-34.965,-35.018
07-30-2024 07:15:00,-50.208,-50.447,-49.323
07-30-2024 07:30:00,-60.2,-60.31,-60.44
07-30-2024 07:45:00,-60.2,-60.31,-60.46
07-30-2024 08:00:00,-60.2,-60.31,-60.51
07-30-2024 08:15:00,-60.2,-60.31,-60.51
07-30-2024 08:30:00,-60.2,-60.31,-60.493
07-30-2024 08:45:00,-60.2,-60.29,-60.28
07-30-2024 09:00:00,-58.777,-58.801,-58.623
07-30-2024 09:15:00,-55.659,-55.751,-55.753
07-30-2024 09:30:00,-52.978,-53.157,-53.187
07-30-2024 09:45:00,-49.501,-49.837,-49.607
07-30-2024 10:00:00,-46.757,-46.695,-46.988
07-30-2024 10:15:00,-43.98,-44.033,-43.716
07-30-2024 10:30:00,-40.649,-40.499,-40.295
07-30-2024 10:45:00,-36.956,-37.242,-37.288
07-30-2024 11:00:00,-33.409,-33.548,-34.217
07-30-2024 11:15:00,-30.523,-29.825,-30.403
07-30-2024 11:30:00,-26.194,-26.905,-26.83
07-30-2024 11:45:00,-22.968,-22.909,-23.129
07-30-2024 12:00:00,-19.116,-19.186,-19.535
07-30-2024 12:15:00,-15.234,-15.126,-15.61
07-30-2024 12:30:00,-11.303,-11.32,-11.951
07-30-2024 12:45:00,-7.447,-7.138,-7.807
07-30-2024 13:00:00,-3.721,-3.621,-3.414
07-30-2024 13:15:00,0.202,0.222,0.261
07-30-2024 13:30:00,4.258,4.448,4.283
07-30-2024 13:45:00,8.478,8.124,8.533
07-30-2024 14:00:00,12.318,12.177,11.665
07-30-2024 14:15:00,16.006,15.864,16.357
07-30-2024 14:30:00,19.651,20.081,19.983
07-30-2024 14:45:00,23.145,23.655,23.288
07-30-2024 15:00:00,26.799,27.166,26.883
07-30-2024 15:15:00,30.726,30.716,30.463
07-30-2024 15:30:00,34.48,34.019,34.24
07-30-2024 15:45:00,37.948,37.358,37.853
07-30-2024 16:00:00,40.804,40.636,40.771
07-30-2024 16:15:00,44.047,44.064,43.825
07-30-2024 16:30:00,47.384,47.107,47.141
07-30-2024 16:45:00,49.873,50.15,49.762
07-30-2024 17:00:00,53.169,52.654,53.153
07-30-2024 17:15:00,55.565,56.002,55.491
07-30-2024 17:30:00,58.705,58.745,58.247
07-30-2024 17:45:00,59.628,60.045,59.11
07-30-2024 18:00:00,59.64,60.06,59.11
07-30-2024 18:15:00,59.64,60.06,59.11
07-30-2024 18:30:00,59.64,60.06,59.11
07-30-2024 18:45:00,59.64,60.06,59.11
07-30-2024 19:00:00,58.156,58.511,57.673
07-30-2024 19:15:00,43.035,42.923,42.954
07-30-2024 19:30:00,31.354,31.156,31.323
07-30-2024 19:45:00,21.299,21.18,21.408
07-30-2024 20:00:00,7.404,7.251,7.241
07-30-2024 20:15:00,-0.236,-0.359,-0.421
07-30-2024 20:30:00,28.727,28.661,28.503
07-30-2024 20:45:00,57.296,57.32,57.011
07-30-2024 21:00:00,57.32,57.32,57.01
07-30-2024 21:15:00,57.226,57.32,57.01
07-30-2024 21:30:00,57.277,57.32,57.01
07-30-2024 21:45:00,57.277,57.32,57.01
07-30-2024 22:00:00,57.221,57.32,57.01
07-30-2024 22:15:00,57.21,57.32,57.01
07-30-2024 22:30:00,57.21,57.32,57.01
07-30-2024 22:45:00,57.21,57.32,57.01
07-30-2024 23:00:00,57.21,57.32,57.01
07-30-2024 23:15:00,57.21,57.32,57.01
07-30-2024 23:30:00,57.21,57.32,57.01
07-30-2024 23:45:00,57.21,57.32,57.01
07-31-2024 00:00:00,57.21,57.32,57.01
07-31-2024 00:15:00,57.21,57.32,57.01
07-31-2024 00:30:00,57.21,57.32,57.01
07-31-2024 00:45:00,57.21,57.32,57.01
07-31-2024 01:00:00,57.21,57.32,57.01
07-31-2024 01:15:00,57.21,57.32,57.01
07-31-2024 01:30:00,57.21,57.32,57.01
07-31-2024 01:45:00,57.21,57.32,57.01
07-31-2024 02:00:00,57.21,57.32,57.01
07-31-2024 02:15:00,57.21,57.32,57.01
07-31-2024 02:30:00,57.21,57.32,57.01
07-31-2024 02:45:00,57.21,57.32,57.01
07-31-2024 03:00:00,57.21,57.32,57.01
07-31-2024 03:15:00,57.23,57.32,57.01
07-31-2024 03:30:00,57.239,57.32,57.01
07-31-2024 03:45:00,57.21,57.32,57.01
07-31-2024 04:00:00,57.21,57.32,57.01
07-31-2024 04:15:00,57.21,57.32,57.01
07-31-2024 04:30:00,57.226,57.32,57.01
07-31-2024 04:45:00,57.275,57.32,57.01
07-31-2024 05:00:00,57.21,57.32,57.01
07-31-2024 05:15:00,57.234,57.32,57.01
07-31-2024 05:30:00,57.21,57.32,57.01
07-31-2024 05:45:00,57.21,57.32,57.01
07-31-2024 06:00:00,15.286,16.777,15.823
07-31-2024 06:15:00,-0.469,-0.25,-0.47
07-31-2024 06:30:00,-12.155,-11.613,-11.669
07-31-2024 06:45:00,-22.532,-23.561,-22.619
07-31-2024 07:00:00,-33.176,-33.536,-34.324
07-31-2024 07:15:00,-46.756,-46.942,-47.461
07-31-2024 07:30:00,-59.27,-59.369,-59.699
07-31-2024 07:45:00,-60.2,-60.31,-60.4
07-31-2024 08:00:00,-60.2,-60.297,-60.389
07-31-2024 08:15:00,-60.158,-60.204,-60.37
07-31-2024 08:30:00,-60.174,-60.2,-60.386
07-31-2024 08:45:00,-60.13,-60.2,-60.303
07-31-2024 09:00:00,-58.723,-58.858,-58.859
07-31-2024 09:15:00,-55.742,-56.103,-55.864
07-31-2024 09:30:00,-53.184,-52.959,-52.784
07-31-2024 09:45:00,-49.922,-49.746,-50.026
07-31-2024 10:00:00,-46.947,-47.156,-46.923
07-31-2024 10:15:00,-44.364,-43.64,-44.229
07-31-2024 10:30:00,-40.544,-40.767,-40.757
07-31-2024 10:45:00,-37.4,-37.506,-37.247
07-31-2024 11:00:00,-34.35,-33.927,-33.733
07-31-2024 11:15:00,-30.785,-30.191,-30.815
07-31-2024 11:30:00,-27.206,-26.55,-26.597
07-31-2024 11:45:00,-23.578,-22.597,-23.362
07-31-2024 12:00:00,-19.708,-19.316,-19.798
07-31-2024 12:15:00,-15.607,-15.013,-15.529
07-31-2024 12:30:00,-11.215,-11.808,-11.494
07-31-2024 12:45:00,-8.181,-7.556,-7.326
07-31-2024 13:00:00,-3.482,-3.609,-3.537
07-31-2024 13:15:00,0.406,-0.01,-0.048
07-31-2024 13:30:00,4.332,4.212,4.237
07-31-2024 13:45:00,8.244,7.896,8.073
07-31-2024 14:00:00,11.644,11.594,11.95
07-31-2024 14:15:00,15.593,15.848,15.568
07-31-2024 14:30:00,19.826,19.692,19.307
07-31-2024 14:45:00,23.431,22.959,23.362
07-31-2024 15:00:00,27.205,26.793,26.853
07-31-2024 15:15:00,30.86,30.689,30.503
07-31-2024 15:30:00,34.317,34.132,33.916
07-31-2024 15:45:00,37.777,37.815,37.196
07-31-2024 16:00:00,41.049,41.034,41.003
07-31-2024 16:15:00,43.666,43.649,43.74
07-31-2024 16:30:00,47.12,47.15,46.798
07-31-2024 16:45:00,50.03,50.088,50.269
07-31-2024 17:00:00,53.016,52.972,53.412
07-31-2024 17:15:00,56.06,55.595,55.92
07-31-2024 17:30:00,58.614,58.691,58.48
07-31-2024 17:45:00,59.778,59.86,59.33
07-31-2024 18:00:00,59.75,59.86,59.33
07-31-2024 18:15:00,59.75,59.86,59.306
07-31-2024 18:30:00,59.75,59.86,59.281
07-31-2024 18:45:00,59.75,59.86,59.304
07-31-2024 19:00:00,57.681,57.844,57.401
07-31-2024 19:15:00,43.302,43.43,43.331
07-31-2024 19:30:00,30.276,30.235,30.233
07-31-2024 19:45:00,22.188,22.129,22.031
07-31-2024 20:00:00,4.434,4.768,4.211
07-31-2024 20:15:00,-0.371,-0.338,-0.47
07-31-2024 20:30:00,42.281,42.281,42.341
07-31-2024 20:45:00,57.133,57.133,57.213
07-31-2024 21:00:00,57.102,57.102,57.228
07-31-2024 21:15:00,57.136,57.09,57.21
07-31-2024 21:30:00,57.155,57.107,57.21
07-31-2024 21:45:00,57.139,57.091,57.21
07-31-2024 22:00:00,57.191,57.143,57.21
07-31-2024 22:15:00,57.166,57.09,57.21
07-31-2024 22:30:00,57.193,57.09,57.21
07-31-2024 22:45:00,57.209,57.09,57.21
07-31-2024 23:00:00,57.21,57.09,57.21
07-31-2024 23:15:00,57.21,57.09,57.21
07-31-2024 23:30:00,57.21,57.09,57.21
07-31-2024 23:45:00,57.21,57.09,57.21
08-01-2024 00:00:00,57.193,57.09,57.21
08-01-2024 00:15:00,57.091,57.09,57.21
08-01-2024 00:30:00,57.108,57.09,57.21
08-01-2024 00:45:00,57.091,57.09,57.21
08-01-2024 01:00:00,57.09,57.09,57.21
08-01-2024 01:15:00,57.136,57.09,57.208
08-01-2024 01:30:00,57.121,57.09,57.191
08-01-2024 01:45:00,57.094,57.09,57.21
08-01-2024 02:00:00,57.123,57.09,57.21
08-01-2024 02:15:00,57.163,57.09,57.21
08-01-2024 02:30:00,57.162,57.09,57.21
08-01-2024 02:45:00,57.138,57.09,57.21
08-01-2024 03:00:00,57.191,57.09,57.21
08-01-2024 03:15:00,57.162,57.09,57.21
08-01-2024 03:30:00,57.18,57.09,57.21
08-01-2024 03:45:00,57.121,57.09,57.21
08-01-2024 04:00:00,57.179,57.09,57.21
08-01-2024 04:15:00,57.163,57.09,57.21
08-01-2024 04:30:00,57.126,57.09,57.21
08-01-2024 04:45:00,57.163,57.09,57.21
08-01-2024 05:00:00,57.172,57.09,57.21
08-01-2024 05:15:00,57.091,57.09,57.21
08-01-2024 05:30:00,57.09,57.09,57.193
08-01-2024 05:45:00,57.119,57.09,57.166
08-01-2024 06:00:00,29.693,30.795,32.505
08-01-2024 06:15:00,-0.47,-0.19,-0.282
08-01-2024 06:30:00,-12.173,-12.096,-12.009
08-01-2024 06:45:00,-22.664,-22.856,-22.817
08-01-2024 07:00:00,-33.69,-33.712,-33.611
08-01-2024 07:15:00,-47.739,-47.954,-47.623
08-01-2024 07:30:00,-59.616,-59.461,-59.378
08-01-2024 07:45:00,-60.402,-60.286,-60.2
08-01-2024 08:00:00,-60.417,-60.31,-60.185
08-01-2024 08:15:00,-60.4,-60.242,-60.16
08-01-2024 08:30:00,-60.4,-60.2,-60.2
08-01-2024 08:45:00,-60.379,-60.2,-60.2
08-01-2024 09:00:00,-58.559,-58.781,-58.799
08-01-2024 09:15:00,-56.123,-55.996,-55.676
08-01-2024 09:30:00,-52.8,-52.999,-53.128
08-01-2024 09:45:00,-50.332,-50.061,-49.769
08-01-2024 10:00:00,-46.945,-46.891,-47.171
08-01-2024 10:15:00,-43.459,-43.844,-43.844
08-01-2024 10:30:00,-40.118,-41.012,-40.336
08-01-2024 10:45:00,-37.352,-37.282,-37.392
08-01-2024 11:00:00,-34.079,-33.648,-33.589
08-01-2024 11:15:00,-30.383,-30.582,-30.265
08-01-2024 11:30:00,-27.039,-26.982,-27.057
08-01-2024 11:45:00,-23.303,-23.332,-23.356
08-01-2024 12:00:00,-19.098,-19.016,-19.37
08-01-2024 12:15:00,-15.242,-15.182,-15.31
08-01-2024 12:30:00,-11.375,-11.329,-11.322
08-01-2024 12:45:00,-8.12,-7.68,-7.567
08-01-2024 13:00:00,-3.762,-3.321,-3.701
08-01-2024 13:15:00,0.036,0.44,0.258
08-01-2024 13:30:00,4.614,3.853,4.737
08-01-2024 13:45:00,8.29,8.096,8.584
08-01-2024 14:00:00,12.004,12.325,12.08
08-01-2024 14:15:00,15.744,15.979,15.846
08-01-2024 14:30:00,19.927,19.953,19.823
08-01-2024 14:45:00,23.413,23.22,23.671
08-01-2024 15:00:00,27.169,27.187,27.176
08-01-2024 15:15:00,30.15,30.223,30.725
08-01-2024 15:30:00,33.766,33.799,33.929
08-01-2024 15:45:00,37.876,37.435,37.555
08-01-2024 16:00:00,41.381,41.183,40.703
08-01-2024 16:15:00,43.906,44.194,43.438
08-01-2024 16:30:00,47.302,46.832,47.417
08-01-2024 16:45:00,50.198,49.906,50.697
08-01-2024 17:00:00,53.05,53.224,53.208
08-01-2024 17:15:00,56.244,55.962,56.144
08-01-2024 17:30:00,58.834,58.917,58.899
08-01-2024 17:45:00,59.95,59.303,59.33
08-01-2024 18:00:00,59.911,59.291,59.345
08-01-2024 18:15:00,59.91,59.305,59.37
08-01-2024 18:30:00,59.93,59.33,59.37
08-01-2024 18:45:00,59.948,59.33,59.358
08-01-2024 19:00:00,57.841,57.527,56.45
08-01-2024 19:15:00,41.402,41.427,41.103
08-01-2024 19:30:00,30.604,30.637,29.765
08-01-2024 19:45:00,21.223,21.287,20.831
08-01-2024 20:00:00,4.136,4.295,4.317
08-01-2024 20:15:00,-0.434,-0.19,-0.241
08-01-2024 20:30:00,28.851,28.916,41.64
08-01-2024 20:45:00,57.21,57.04,57.09
08-01-2024 21:00:00,57.21,57.021,57.09
08-01-2024 21:15:00,57.21,57.012,57.09
08-01-2024 21:30:00,57.21,57.058,57.09
08-01-2024 21:45:00,57.154,57.023,57.09
08-01-2024 22:00:00,57.137,57.019,57.09
08-01-2024 22:15:00,57.207,57.058,57.09
08-01-2024 22:30:00,57.137,57.018,57.09
08-01-2024 22:45:00,57.21,57.023,57.09
08-01-2024 23:00:00,57.175,57.018,57.09
08-01-2024 23:15:00,57.166,57.046,57.09
08-01-2024 23:30:00,57.174,57.01,57.09
08-01-2024 23:45:00,57.117,57.01,57.09
08-02-2024 00:00:00,57.152,57.034,57.09
08-02-2024 00:15:00,57.21,57.057,57.09
08-02-2024 00:30:00,57.21,57.01,57.09
08-02-2024 00:45:00,57.21,57.03,57.09
08-02-2024 01:00:00,57.21,57.041,57.09
08-02-2024 01:15:00,57.158,57.047,57.09
08-02-2024 01:30:00,57.21,57.064,57.09
08-02-2024 01:45:00,57.21,57.024,57.09
08-02-2024 02:00:00,57.21,57.041,57.09
08-02-2024 02:15:00,57.21,57.022,57.09
08-02-2024 02:30:00,57.21,57.036,57.09
08-02-2024 02:45:00,57.21,57.025,57.09
08-02-2024 03:00:00,57.21,57.066,57.09
08-02-2024 03:15:00,57.21,57.041,57.09
08-02-2024 03:30:00,57.21,57.019,57.09
08-02-2024 03:45:00,57.21,57.01,57.09
08-02-2024 04:00:00,57.174,57.052,57.09
08-02-2024 04:15:00,57.192,57.075,57.09
08-02-2024 04:30:00,57.21,57.01,57.09
08-02-2024 04:45:00,57.21,57.063,57.09
08-02-2024 05:00:00,57.21,57.01,57.09
08-02-2024 05:15:00,57.154,57.012,57.09
08-02-2024 05:30:00,57.163,57.042,57.09
08-02-2024 05:45:00,57.21,57.01,57.09
08-02-2024 06:00:00,27.808,29.552,27.736
08-02-2024 06:15:00,-0.228,-0.14,-0.41
08-02-2024 06:30:00,-8.095,-8.059,-8.186
08-02-2024 06:45:00,-21.853,-22.024,-21.225
08-02-2024 07:00:00,-32.888,-32.934,-32.789
08-02-2024 07:15:00,-45.859,-46.427,-45.314
08-02-2024 07:30:00,-59.799,-59.641,-59.777
08-02-2024 07:45:00,-60.416,-60.216,-60.51
08-02-2024 08:00:00,-60.4,-60.2,-60.51
08-02-2024 08:15:00,-60.4,-60.2,-60.51
08-02-2024 08:30:00,-60.4,-60.2,-60.51
08-02-2024 08:45:00,-60.369,-60.2,-60.485
08-02-2024 09:00:00,-58.983,-59.264,-58.966
08-02-2024 09:15:00,-56.213,-56.066,-56.274
08-02-2024 09:30:00,-53.498,-53.079,-53.086
08-02-2024 09:45:00,-50.223,-50.234,-50.605
08-02-2024 10:00:00,-47.313,-47.402,-47.139
08-02-2024 10:15:00,-43.94,-43.988,-43.858
08-02-2024 10:30:00,-40.758,-40.571,-40.602
08-02-2024 10:45:00,-37.723,-37.725,-37.392
08-02-2024 11:00:00,-34.438,-34.42,-33.872
08-02-2024 11:15:00,-30.842,-30.921,-30.696
08-02-2024 11:30:00,-27.219,-27.076,-27.457
08-02-2024 11:45:00,-23.485,-23.153,-23.128
08-02-2024 12:00:00,-19.639,-19.311,-19.423
08-02-2024 12:15:00,-15.43,-15.833,-15.99
08-02-2024 12:30:00,-11.358,-11.464,-11.645
08-02-2024 12:45:00,-7.31,-7.794,-7.985
08-02-2024 13:00:00,-3.984,-3.873,-4.131
08-02-2024 13:15:00,0.447,-0.17,-0.119
08-02-2024 13:30:00,4.043,4.106,4.185
08-02-2024 13:45:00,7.933,8.37,7.971
08-02-2024 14:00:00,12.122,12.075,12.003
08-02-2024 14:15:00,16.071,15.821,16.08
08-02-2024 14:30:00,19.864,19.776,20.041
08-02-2024 14:45:00,23.899,23.758,23.447
08-02-2024 15:00:00,27.32,27.264,27.302
08-02-2024 15:15:00,30.436,30.568,30.975
08-02-2024 15:30:00,34.002,34.29,34.515
08-02-2024 15:45:00,37.816,37.824,38.083
08-02-2024 16:00:00,41.125,41.21,41.125
08-02-2024 16:15:00,43.891,43.903,43.902
08-02-2024 16:30:00,47.51,47.432,47.368
08-02-2024 16:45:00,50.043,50.568,50.186
08-02-2024 17:00:00,53.197,53.021,53.547
08-02-2024 17:15:00,56.507,56.427,56.067
08-02-2024 17:30:00,58.546,58.69,58.639
08-02-2024 17:45:00,59.068,59.22,59.33
08-02-2024 18:00:00,59.03,59.22,59.33
08-02-2024 18:15:00,59.035,59.201,59.33
08-02-2024 18:30:00,59.084,59.165,59.33
08-02-2024 18:45:00,59.056,59.22,59.33
08-02-2024 19:00:00,55.174,55.169,55.247
08-02-2024 19:15:00,40.557,40.658,40.648
08-02-2024 19:30:00,28.975,29.015,28.979
08-02-2024 19:45:00,19.238,19.388,19.293
08-02-2024 20:00:00,1.564,1.461,1.447
08-02-2024 20:15:00,0.479,0.12,0.249
08-02-2024 20:30:00,41.424,37.674,39.368
08-02-2024 20:45:00,57.09,57.32,57.01
08-02-2024 21:00:00,57.09,57.32,57.01
08-02-2024 21:15:00,57.09,57.273,57.01
08-02-2024 21:30:00,57.09,57.296,57.01
08-02-2024 21:45:00,57.09,57.32,57.01
08-02-2024 22:00:00,57.09,57.32,57.01
08-02-2024 22:15:00,57.09,57.32,57.01
08-02-2024 22:30:00,57.09,57.32,57.01
08-02-2024 22:45:00,57.09,57.32,57.01
08-02-2024 23:00:00,57.09,57.32,57.01
08-02-2024 23:15:00,57.09,57.319,57.01
08-02-2024 23:30:00,57.09,57.255,57.01
08-02-2024 23:45:00,57.09,57.317,56.944
08-03-2024 00:00:00,57.09,57.253,56.967
08-03-2024 00:15:00,57.09,57.3,56.994
08-03-2024 00:30:00,57.09,57.21,56.986
08-03-2024 00:45:00,57.09,57.276,56.942
08-03-2024 01:00:00,57.09,57.222,56.9
08-03-2024 01:15:00,57.077,57.237,56.9
08-03-2024 01:30:00,57.069,57.285,56.9
08-03-2024 01:45:00,57.079,57.3,56.9
08-03-2024 02:00:00,57.09,57.234,56.9
08-03-2024 02:15:00,57.09,57.213,56.9
08-03-2024 02:30:00,57.09,57.278,56.9
08-03-2024 02:45:00,57.09,57.228,56.9
08-03-2024 03:00:00,57.09,57.254,56.9
08-03-2024 03:15:00,57.09,57.244,56.9
08-03-2024 03:30:00,57.09,57.221,56.9
08-03-2024 03:45:00,57.09,57.259,56.9
08-03-2024 04:00:00,57.09,57.21,56.9
08-03-2024 04:15:00,57.09,57.255,56.9
08-03-2024 04:30:00,57.09,57.263,56.9
08-03-2024 04:45:00,57.09,57.228,56.9
08-03-2024 05:00:00,57.09,57.254,56.9
08-03-2024 05:15:00,57.09,57.293,56.9
08-03-2024 05:30:00,57.09,57.254,56.9
08-03-2024 05:45:00,57.088,57.27,56.9
08-03-2024 06:00:00,34.914,35.446,36.242
08-03-2024 06:15:00,-0.41,-0.123,-0.289
08-03-2024 06:30:00,-8.184,-8.548,-8.021
08-03-2024 06:45:00,-21.71,-21.949,-21.839
08-03-2024 07:00:00,-31.603,-31.671,-31.307
08-03-2024 07:15:00,-45.884,-46.38,-45.99
08-03-2024 07:30:00,-58.624,-59.632,-58.706
08-03-2024 07:45:00,-60.357,-60.275,-60.51
08-03-2024 08:00:00,-60.319,-60.2,-60.453
08-03-2024 08:15:00,-60.31,-60.197,-60.425
08-03-2024 08:30:00,-60.31,-60.101,-60.481
08-03-2024 08:45:00,-60.303,-60.09,-60.451
08-03-2024 09:00:00,-58.885,-59.413,-58.87
08-03-2024 09:15:00,-56.073,-56.521,-56.53
08-03-2024 09:30:00,-53.302,-52.854,-53.516
08-03-2024 09:45:00,-50.331,-50.653,-50.456
08-03-2024 10:00:00,-47.732,-47.406,-47.053
08-03-2024 10:15:00,-44.514,-43.975,-43.945
08-03-2024 10:30:00,-40.578,-41.106,-40.893
08-03-2024 10:45:00,-37.301,-37.817,-37.37
08-03-2024 11:00:00,-33.842,-33.905,-34.139
08-03-2024 11:15:00,-30.842,-30.79,-30.684
08-03-2024 11:30:00,-27.002,-27.438,-26.982
08-03-2024 11:45:00,-22.975,-23.217,-23.009
08-03-2024 12:00:00,-19.783,-19.421,-19.558
08-03-2024 12:15:00,-15.77,-15.364,-15.755
08-03-2024 12:30:00,-11.245,-11.831,-11.909
08-03-2024 12:45:00,-7.514,-7.814,-8.138
08-03-2024 13:00:00,-3.897,-3.717,-3.902
08-03-2024 13:15:00,-0.081,0.101,0.016
08-03-2024 13:30:00,3.924,4,4.26
08-03-2024 13:45:00,8.243,7.962,8.552
08-03-2024 14:00:00,12.033,12.091,12.186
08-03-2024 14:15:00,15.83,16.206,16.251
08-03-2024 14:30:00,20.006,20.277,20.135
08-03-2024 14:45:00,23.868,23.485,23.816
08-03-2024 15:00:00,27.833,27.034,27.261
08-03-2024 15:15:00,30.564,30.619,30.625
08-03-2024 15:30:00,34.254,34.158,34.202
08-03-2024 15:45:00,37.612,38.261,38.015
08-03-2024 16:00:00,41.301,41.058,41.381
08-03-2024 16:15:00,43.914,44.323,44.002
08-03-2024 16:30:00,47.24,47.594,47.289
08-03-2024 16:45:00,50.711,50.51,50.764
08-03-2024 17:00:00,53.296,53.226,53.293
08-03-2024 17:15:00,56.187,56.455,56.204
08-03-2024 17:30:00,59.18,58.964,58.78
08-03-2024 17:45:00,59.861,59.86,59.11
08-03-2024 18:00:00,59.926,59.86,59.11
08-03-2024 18:15:00,59.935,59.86,59.11
08-03-2024 18:30:00,59.926,59.86,59.11
08-03-2024 18:45:00,59.95,59.86,59.11
08-03-2024 19:00:00,55.308,56.181,54.68
08-03-2024 19:15:00,39.285,39.34,39.27
08-03-2024 19:30:00,28.234,28.246,28.222
08-03-2024 19:45:00,19.483,19.454,19.391
08-03-2024 20:00:00,3.401,3.513,3.418
08-03-2024 20:15:00,-0.483,0.866,-0.461
08-03-2024 20:30:00,41.396,50.054,41.316
08-03-2024 20:45:00,57.32,57.34,57.21
08-03-2024 21:00:00,57.32,57.373,57.21
08-03-2024 21:15:00,57.32,57.344,57.21
08-03-2024 21:30:00,57.32,57.32,57.21
08-03-2024 21:45:00,57.32,57.344,57.21
08-03-2024 22:00:00,57.32,57.377,57.21
08-03-2024 22:15:00,57.34,57.361,57.21
08-03-2024 22:30:00,57.375,57.401,57.21
08-03-2024 22:45:00,57.413,57.381,57.21
08-03-2024 23:00:00,57.43,57.43,57.21
08-03-2024 23:15:00,57.43,57.43,57.21
08-03-2024 23:30:00,57.43,57.43,57.21
08-03-2024 23:45:00,57.43,57.43,57.21
08-04-2024 00:00:00,57.43,57.43,57.21
08-04-2024 00:15:00,57.43,57.43,57.21
08-04-2024 00:30:00,57.43,57.43,57.21
08-04-2024 00:45:00,57.43,57.43,57.21
08-04-2024 01:00:00,57.43,57.43,57.21
08-04-2024 01:15:00,57.43,57.43,57.21
08-04-2024 01:30:00,57.43,57.43,57.21
08-04-2024 01:45:00,57.43,57.43,57.21
08-04-2024 02:00:00,57.43,57.43,57.21
08-04-2024 02:15:00,57.43,57.43,57.21
08-04-2024 02:30:00,57.43,57.43,57.21
08-04-2024 02:45:00,57.43,57.43,57.21
08-04-2024 03:00:00,57.43,57.43,57.21
08-04-2024 03:15:00,57.43,57.43,57.21
08-04-2024 03:30:00,57.43,57.43,57.21
08-04-2024 03:45:00,57.43,57.43,57.21
08-04-2024 04:00:00,57.43,57.43,57.21
08-04-2024 04:15:00,57.43,57.43,57.21
08-04-2024 04:30:00,57.43,57.43,57.21
08-04-2024 04:45:00,57.43,57.43,57.21
08-04-2024 05:00:00,57.43,57.43,57.21
08-04-2024 05:15:00,57.43,57.43,57.21
08-04-2024 05:30:00,57.43,57.43,57.21
08-04-2024 05:45:00,57.43,57.43,57.21
08-04-2024 06:00:00,33.547,29.991,30.674
08-04-2024 06:15:00,-0.231,-0.181,-0.19
08-04-2024 06:30:00,-6.324,-7.947,-7.89
08-04-2024 06:45:00,-21.103,-21.489,-21.549
08-04-2024 07:00:00,-31.121,-31.149,-31.066
08-04-2024 07:15:00,-43.79,-43.83,-44.018
08-04-2024 07:30:00,-58.296,-58.475,-58.596
08-04-2024 07:45:00,-60.091,-60.31,-60.51
08-04-2024 08:00:00,-60.09,-60.31,-60.43
08-04-2024 08:15:00,-60.09,-60.31,-60.469
08-04-2024 08:30:00,-60.09,-60.253,-60.429
08-04-2024 08:45:00,-60.07,-60.2,-60.4
08-04-2024 09:00:00,-59.284,-59.314,-59.016
08-04-2024 09:15:00,-56.295,-56.337,-56.191
08-04-2024 09:30:00,-53.327,-53.215,-53.656
08-04-2024 09:45:00,-50.735,-50.809,-50.513
08-04-2024 10:00:00,-47.473,-47.53,-47.068
08-04-2024 10:15:00,-44.014,-44.111,-44.461
08-04-2024 10:30:00,-41.035,-41.018,-41.085
08-04-2024 10:45:00,-37.52,-37.623,-37.627
08-04-2024 11:00:00,-34.375,-34.257,-34.27
08-04-2024 11:15:00,-30.775,-30.716,-30.961
08-04-2024 11:30:00,-27.1,-26.724,-26.823
08-04-2024 11:45:00,-23.547,-22.797,-23.051
08-04-2024 12:00:00,-19.822,-19.48,-19.838
08-04-2024 12:15:00,-15.196,-15.191,-15.963
08-04-2024 12:30:00,-11.245,-11.19,-11.611
08-04-2024 12:45:00,-8.189,-7.594,-7.548
08-04-2024 13:00:00,-3.618,-4.029,-3.458
08-04-2024 13:15:00,0.35,0.488,0.237
08-04-2024 13:30:00,4.346,4.392,4.379
08-04-2024 13:45:00,8.456,8.259,8.827
08-04-2024 14:00:00,12.534,12.474,12.428
08-04-2024 14:15:00,16.495,16.143,16.039
08-04-2024 14:30:00,20.607,20.602,20.316
08-04-2024 14:45:00,24.286,24.31,23.988
08-04-2024 15:00:00,27.32,27.21,27.63
08-04-2024 15:15:00,31.011,31.125,30.914
08-04-2024 15:30:00,34.898,34.944,34.641
08-04-2024 15:45:00,37.747,38.15,37.731
08-04-2024 16:00:00,41.504,41.568,41.175
08-04-2024 16:15:00,44.83,45.072,44.866
08-04-2024 16:30:00,47.714,47.491,47.741
08-04-2024 16:45:00,51.058,51.018,50.695
08-04-2024 17:00:00,53.633,54.204,53.477
08-04-2024 17:15:00,56.945,56.489,57.012
08-04-2024 17:30:00,59.164,59.135,59.412
08-04-2024 17:45:00,59.66,59.467,60.06
08-04-2024 18:00:00,59.695,59.44,60.06
08-04-2024 18:15:00,59.64,59.44,60.06
08-04-2024 18:30:00,59.64,59.44,60.06
08-04-2024 18:45:00,59.66,59.44,60.06
08-04-2024 19:00:00,52.657,52.272,52.912
08-04-2024 19:15:00,37.901,38.014,37.837
