Timestamp (UTC),Wind Speed (m/s),Wind Gust Speed (m/s),Wind Dir (Deg),Snowfall Rate (mm/hr),Weather Code,trigger,stow_angle,stow_setpoint,tracker_theta,td,time_delta
2024-08-17 17:15:00,2.9,7.6,194,0.0,803,Ideal Tracking,10.421177247234157,10.421177247234157,10.421177247234157,2024-08-17 17:15:00,0 days 00:15:00
2024-08-17 17:30:00,3.0,7.6,194,0.0,803,Ideal Tracking,14.619325983555639,14.619325983555639,14.619325983555639,2024-08-17 17:30:00,0 days 00:15:00
2024-08-17 17:45:00,3.1,7.6,194,0.0,803,Ideal Tracking,18.749581099644363,18.749581099644363,18.749581099644363,2024-08-17 17:45:00,0 days 00:15:00
2024-08-17 18:00:00,3.2,7.6,194,0.0,802,Ideal Tracking,22.796781955823665,22.796781955823665,22.796781955823665,2024-08-17 18:00:00,0 days 00:15:00
2024-08-17 18:15:00,3.2,7.7,194,0.0,802,Ideal Tracking,26.748770292449738,26.748770292449738,26.748770292449738,2024-08-17 18:15:00,0 days 00:15:00
2024-08-17 18:30:00,3.2,7.8,195,0.0,802,Ideal Tracking,30.596534087202848,30.596534087202848,30.596534087202848,2024-08-17 18:30:00,0 days 00:15:00
2024-08-17 18:45:00,3.2,7.9,196,0.0,802,Ideal Tracking,34.33415750452586,34.33415750452586,34.33415750452586,2024-08-17 18:45:00,0 days 00:15:00
2024-08-17 19:00:00,3.2,8.0,196,0.0,802,Ideal Tracking,37.9586204211155,37.9586204211155,37.9586204211155,2024-08-17 19:00:00,0 days 00:15:00
2024-08-17 19:15:00,3.2,8.0,194,0.0,802,Ideal Tracking,41.4694932373287,41.4694932373287,41.4694932373287,2024-08-17 19:15:00,0 days 00:15:00
2024-08-17 19:30:00,3.2,8.0,192,0.0,802,Ideal Tracking,44.86857578643054,44.86857578643054,44.86857578643054,2024-08-17 19:30:00,0 days 00:15:00
2024-08-17 19:45:00,3.2,8.0,190,0.0,802,Ideal Tracking,48.15952155787171,48.15952155787171,48.15952155787171,2024-08-17 19:45:00,0 days 00:15:00
2024-08-17 20:00:00,3.2,8.0,188,0.0,801,Ideal Tracking,51.34747447014257,51.34747447014257,51.34747447014257,2024-08-17 20:00:00,0 days 00:15:00
2024-08-17 20:15:00,3.3,8.1,186,0.0,802,Ideal Tracking,54.43873961549261,54.43873961549261,54.43873961549261,2024-08-17 20:15:00,0 days 00:15:00
2024-08-17 20:30:00,3.4,8.2,185,0.0,802,Ideal Tracking,57.44050007439974,57.44050007439974,57.44050007439974,2024-08-17 20:30:00,0 days 00:15:00
2024-08-17 20:45:00,3.5,8.3,184,0.0,803,Ideal Tracking,51.885443652353594,51.885443652353594,51.885443652353594,2024-08-17 20:45:00,0 days 00:15:00
2024-08-17 21:00:00,3.6,8.4,182,0.0,803,Ideal Tracking,37.56702279562411,37.56702279562411,37.56702279562411,2024-08-17 21:00:00,0 days 00:15:00
2024-08-17 21:15:00,3.6,8.4,182,0.0,803,Ideal Tracking,30.459988614400558,30.459988614400558,30.459988614400558,2024-08-17 21:15:00,0 days 00:15:00
2024-08-17 21:30:00,3.6,8.4,183,0.0,802,Ideal Tracking,25.268417784874586,25.268417784874586,25.268417784874586,2024-08-17 21:30:00,0 days 00:15:00
2024-08-17 21:45:00,3.6,8.4,184,0.0,801,Ideal Tracking,21.046184013887057,21.046184013887057,21.046184013887057,2024-08-17 21:45:00,0 days 00:15:00
2024-08-17 22:00:00,3.6,8.4,184,0.0,801,Ideal Tracking,17.4103862750871,17.4103862750871,17.4103862750871,2024-08-17 22:00:00,0 days 00:15:00
2024-08-17 22:15:00,3.6,8.1,183,0.0,801,Ideal Tracking,14.159894160525539,14.159894160525539,14.159894160525539,2024-08-17 22:15:00,0 days 00:15:00
2024-08-17 22:30:00,3.6,7.8,182,0.0,801,Ideal Tracking,11.172602246108426,11.172602246108426,11.172602246108426,2024-08-17 22:30:00,0 days 00:15:00
2024-08-17 22:45:00,3.6,7.5,181,0.0,801,Ideal Tracking,8.367554860697851,8.367554860697851,8.367554860697851,2024-08-17 22:45:00,0 days 00:15:00
2024-08-17 23:00:00,3.6,7.2,180,0.0,800,Ideal Tracking,5.690276666124234,5.690276666124234,5.690276666124234,2024-08-17 23:00:00,0 days 00:15:00
2024-08-17 23:15:00,3.5,7.0,178,0.0,801,Ideal Tracking,3.1149731690444327,3.1149731690444327,3.1149731690444327,2024-08-17 23:15:00,0 days 00:15:00
2024-08-17 23:30:00,3.4,6.8,177,0.0,801,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-17 23:30:00,0 days 00:15:00
2024-08-17 23:45:00,3.3,6.6,176,0.0,801,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-17 23:45:00,0 days 00:15:00
2024-08-18 00:00:00,3.2,6.4,174,0.0,802,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 00:00:00,0 days 00:15:00
2024-08-18 00:15:00,3.2,6.2,175,0.0,802,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 00:15:00,0 days 00:15:00
2024-08-18 00:30:00,3.2,6.0,176,0.0,803,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 00:30:00,0 days 00:15:00
2024-08-18 00:45:00,3.2,5.8,177,0.0,803,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 00:45:00,0 days 00:15:00
2024-08-18 01:00:00,3.2,5.6,178,0.0,803,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 01:00:00,0 days 00:15:00
2024-08-18 01:15:00,3.1,5.5,178,0.0,803,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 01:15:00,0 days 00:15:00
2024-08-18 01:30:00,3.0,5.4,178,0.0,804,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 01:30:00,0 days 00:15:00
2024-08-18 01:45:00,2.9,5.3,178,0.0,804,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 01:45:00,0 days 00:15:00
2024-08-18 02:00:00,2.8,5.2,178,0.0,804,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 02:00:00,0 days 00:15:00
2024-08-18 02:15:00,2.7,5.1,178,0.0,804,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 02:15:00,0 days 00:15:00
2024-08-18 02:30:00,2.6,5.0,179,0.0,804,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 02:30:00,0 days 00:15:00
2024-08-18 02:45:00,2.5,4.9,180,0.0,804,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 02:45:00,0 days 00:15:00
2024-08-18 03:00:00,2.4,4.8,180,0.0,804,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 03:00:00,0 days 00:15:00
2024-08-18 03:15:00,2.4,4.8,179,0.0,804,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 03:15:00,0 days 00:15:00
2024-08-18 03:30:00,2.4,4.8,178,0.0,804,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 03:30:00,0 days 00:15:00
2024-08-18 03:45:00,2.4,4.8,177,0.0,804,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 03:45:00,0 days 00:15:00
2024-08-18 04:00:00,2.4,4.8,176,0.0,804,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 04:00:00,0 days 00:15:00
2024-08-18 04:15:00,2.5,4.8,174,0.0,804,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 04:15:00,0 days 00:15:00
2024-08-18 04:30:00,2.6,4.8,173,0.0,804,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 04:30:00,0 days 00:15:00
2024-08-18 04:45:00,2.7,4.8,172,0.0,741,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 04:45:00,0 days 00:15:00
2024-08-18 05:00:00,2.8,4.8,170,0.0,741,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 05:00:00,0 days 00:15:00
2024-08-18 05:15:00,2.8,4.8,169,0.0,741,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 05:15:00,0 days 00:15:00
2024-08-18 05:30:00,2.8,4.8,168,0.0,741,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 05:30:00,0 days 00:15:00
2024-08-18 05:45:00,2.8,4.8,167,0.0,741,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 05:45:00,0 days 00:15:00
2024-08-18 06:00:00,2.8,4.8,166,0.0,741,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 06:00:00,0 days 00:15:00
2024-08-18 06:15:00,2.8,5.0,166,0.0,741,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 06:15:00,0 days 00:15:00
2024-08-18 06:30:00,2.8,5.2,167,0.0,741,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 06:30:00,0 days 00:15:00
2024-08-18 06:45:00,2.8,5.4,168,0.0,741,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 06:45:00,0 days 00:15:00
2024-08-18 07:00:00,2.8,5.6,168,0.0,741,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 07:00:00,0 days 00:15:00
2024-08-18 07:15:00,2.8,5.6,168,0.0,741,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 07:15:00,0 days 00:15:00
2024-08-18 07:30:00,2.8,5.6,168,0.0,741,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 07:30:00,0 days 00:15:00
2024-08-18 07:45:00,2.8,5.6,168,0.0,741,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 07:45:00,0 days 00:15:00
2024-08-18 08:00:00,2.8,5.6,168,0.0,741,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 08:00:00,0 days 00:15:00
2024-08-18 08:15:00,2.8,5.6,168,0.0,741,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 08:15:00,0 days 00:15:00
2024-08-18 08:30:00,2.8,5.6,167,0.0,741,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 08:30:00,0 days 00:15:00
2024-08-18 08:45:00,2.8,5.6,166,0.0,741,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 08:45:00,0 days 00:15:00
2024-08-18 09:00:00,2.8,5.6,166,0.0,741,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 09:00:00,0 days 00:15:00
2024-08-18 09:15:00,2.7,5.6,162,0.0,741,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 09:15:00,0 days 00:15:00
2024-08-18 09:30:00,2.6,5.6,158,0.0,741,Ideal Tracking,0.6865740298929808,0.6865740298929808,0.6865740298929808,2024-08-18 09:30:00,0 days 00:15:00
2024-08-18 09:45:00,2.5,5.6,154,0.0,741,Ideal Tracking,-0.3648907357209339,-0.3648907357209339,-0.3648907357209339,2024-08-18 09:45:00,0 days 00:15:00
2024-08-18 10:00:00,2.4,5.6,150,0.0,741,Ideal Tracking,-2.7566318404947765,-2.7566318404947765,-2.7566318404947765,2024-08-18 10:00:00,0 days 00:15:00
2024-08-18 10:15:00,2.5,5.8,152,0.0,741,Ideal Tracking,-5.312380175485146,-5.312380175485146,-5.312380175485146,2024-08-18 10:15:00,0 days 00:15:00
2024-08-18 10:30:00,2.6,6.0,154,0.0,804,Ideal Tracking,-7.970436018485032,-7.970436018485032,-7.970436018485032,2024-08-18 10:30:00,0 days 00:15:00
2024-08-18 10:45:00,2.7,6.2,156,0.0,804,Ideal Tracking,-10.750619063073927,-10.750619063073927,-10.750619063073927,2024-08-18 10:45:00,0 days 00:15:00
2024-08-18 11:00:00,2.8,6.4,158,0.0,804,Ideal Tracking,-13.703814397898505,-13.703814397898505,-13.703814397898505,2024-08-18 11:00:00,0 days 00:15:00
2024-08-18 11:15:00,2.8,6.5,159,0.0,804,Ideal Tracking,-16.906489385977714,-16.906489385977714,-16.906489385977714,2024-08-18 11:15:00,0 days 00:15:00
2024-08-18 11:30:00,2.8,6.6,160,0.0,804,Ideal Tracking,-20.473037191865004,-20.473037191865004,-20.473037191865004,2024-08-18 11:30:00,0 days 00:15:00
2024-08-18 11:45:00,2.8,6.7,161,0.0,804,Ideal Tracking,-24.588891952146547,-24.588891952146547,-24.588891952146547,2024-08-18 11:45:00,0 days 00:15:00
2024-08-18 12:00:00,2.8,6.8,162,0.0,804,Ideal Tracking,-29.597957701732646,-29.597957701732646,-29.597957701732646,2024-08-18 12:00:00,0 days 00:15:00
2024-08-18 12:15:00,2.9,6.8,161,0.0,804,Ideal Tracking,-36.30696634414406,-36.30696634414406,-36.30696634414406,2024-08-18 12:15:00,0 days 00:15:00
2024-08-18 12:30:00,3.0,6.8,160,0.0,804,Ideal Tracking,-48.235158939764716,-48.235158939764716,-48.235158939764716,2024-08-18 12:30:00,0 days 00:15:00
2024-08-18 12:45:00,3.1,6.8,159,0.0,804,Ideal Tracking,-57.8764744964759,-57.8764744964759,-57.8764744964759,2024-08-18 12:45:00,0 days 00:15:00
2024-08-18 13:00:00,3.2,6.8,158,0.0,804,Ideal Tracking,-54.88392566020837,-54.88392566020837,-54.88392566020837,2024-08-18 13:00:00,0 days 00:15:00
2024-08-18 13:15:00,3.2,6.8,157,0.0,804,Ideal Tracking,-51.80194235738268,-51.80194235738268,-51.80194235738268,2024-08-18 13:15:00,0 days 00:15:00
2024-08-18 13:30:00,3.2,6.8,156,0.0,804,Ideal Tracking,-48.623132381258785,-48.623132381258785,-48.623132381258785,2024-08-18 13:30:00,0 days 00:15:00
2024-08-18 13:45:00,3.2,6.8,155,0.0,804,Ideal Tracking,-45.34094010818939,-45.34094010818939,-45.34094010818939,2024-08-18 13:45:00,0 days 00:15:00
2024-08-18 14:00:00,3.2,6.8,154,0.0,804,Ideal Tracking,-41.94992919061651,-41.94992919061651,-41.94992919061651,2024-08-18 14:00:00,0 days 00:15:00
2024-08-18 14:15:00,3.2,6.8,155,0.0,804,Ideal Tracking,-38.446112798489565,-38.446112798489565,-38.446112798489565,2024-08-18 14:15:00,0 days 00:15:00
2024-08-18 14:30:00,3.2,6.8,156,0.0,804,Ideal Tracking,-34.827320203813755,-34.827320203813755,-34.827320203813755,2024-08-18 14:30:00,0 days 00:15:00
2024-08-18 14:45:00,3.2,6.8,157,0.0,804,Ideal Tracking,-31.093583674782437,-31.093583674782437,-31.093583674782437,2024-08-18 14:45:00,0 days 00:15:00
2024-08-18 15:00:00,3.2,6.8,158,0.0,804,Ideal Tracking,-27.247515255307707,-27.247515255307707,-27.247515255307707,2024-08-18 15:00:00,0 days 00:15:00
2024-08-18 15:15:00,3.2,7.2,158,0.0,804,Ideal Tracking,-23.29463213923672,-23.29463213923672,-23.29463213923672,2024-08-18 15:15:00,0 days 00:15:00
2024-08-18 15:30:00,3.2,7.6,158,0.0,804,Ideal Tracking,-19.24358575154063,-19.24358575154063,-19.24358575154063,2024-08-18 15:30:00,0 days 00:15:00
2024-08-18 15:45:00,3.2,8.0,158,0.0,804,Ideal Tracking,-15.106242301756986,-15.106242301756986,-15.106242301756986,2024-08-18 15:45:00,0 days 00:15:00
2024-08-18 16:00:00,3.2,8.4,158,0.0,804,Ideal Tracking,-10.897567667632039,-10.897567667632039,-10.897567667632039,2024-08-18 16:00:00,0 days 00:15:00
2024-08-18 16:15:00,3.2,8.4,157,0.0,804,Ideal Tracking,-6.635290296571878,-6.635290296571878,-6.635290296571878,2024-08-18 16:15:00,0 days 00:15:00
2024-08-18 16:30:00,3.2,8.4,156,0.0,804,Ideal Tracking,-2.3393368462234307,-2.3393368462234307,-2.3393368462234307,2024-08-18 16:30:00,0 days 00:15:00
2024-08-18 16:45:00,3.2,8.4,155,0.0,804,Ideal Tracking,1.9689326141932295,1.9689326141932295,1.9689326141932295,2024-08-18 16:45:00,0 days 00:15:00
2024-08-18 17:00:00,3.2,8.4,154,0.0,804,Ideal Tracking,6.267625580221088,6.267625580221088,6.267625580221088,2024-08-18 17:00:00,0 days 00:15:00
2024-08-18 17:15:00,3.2,8.6,154,0.0,804,Ideal Tracking,10.535270910429919,10.535270910429919,10.535270910429919,2024-08-18 17:15:00,0 days 00:15:00
2024-08-18 17:30:00,3.2,8.8,155,0.0,804,Ideal Tracking,14.75173249595308,14.75173249595308,14.75173249595308,2024-08-18 17:30:00,0 days 00:15:00
2024-08-18 17:45:00,3.2,9.0,156,0.0,804,Ideal Tracking,18.898992287858537,18.898992287858537,18.898992287858537,2024-08-18 17:45:00,0 days 00:15:00
2024-08-18 18:00:00,3.2,9.2,156,0.0,804,Ideal Tracking,22.961740224690395,22.961740224690395,22.961740224690395,2024-08-18 18:00:00,0 days 00:15:00
2024-08-18 18:15:00,3.2,8.7,155,0.0,804,Ideal Tracking,26.92774012919752,26.92774012919752,26.92774012919752,2024-08-18 18:15:00,0 days 00:15:00
2024-08-18 18:30:00,3.2,8.2,154,0.0,804,Ideal Tracking,30.787968374150516,30.787968374150516,30.787968374150516,2024-08-18 18:30:00,0 days 00:15:00
2024-08-18 18:45:00,3.2,7.7,153,0.0,804,Ideal Tracking,34.53655410136638,34.53655410136638,34.53655410136638,2024-08-18 18:45:00,0 days 00:15:00
2024-08-18 19:00:00,3.2,7.2,152,0.0,804,Ideal Tracking,38.17056655990771,38.17056655990771,38.17056655990771,2024-08-18 19:00:00,0 days 00:15:00
2024-08-18 19:15:00,3.1,7.1,151,0.0,804,Ideal Tracking,41.68969712917673,41.68969712917673,41.68969712917673,2024-08-18 19:15:00,0 days 00:15:00
2024-08-18 19:30:00,3.0,7.0,150,0.0,804,Ideal Tracking,45.09588627951804,45.09588627951804,45.09588627951804,2024-08-18 19:30:00,0 days 00:15:00
2024-08-18 19:45:00,2.9,6.9,149,0.0,804,Ideal Tracking,48.39293757007317,48.39293757007317,48.39293757007317,2024-08-18 19:45:00,0 days 00:15:00
2024-08-18 20:00:00,2.8,6.8,148,0.0,804,Ideal Tracking,51.58614629671212,51.58614629671212,51.58614629671212,2024-08-18 20:00:00,0 days 00:15:00
2024-08-18 20:15:00,2.9,6.8,150,0.0,804,Ideal Tracking,54.68196422631306,54.68196422631306,54.68196422631306,2024-08-18 20:15:00,0 days 00:15:00
2024-08-18 20:30:00,3.0,6.8,151,0.0,804,Ideal Tracking,57.68771227343959,57.68771227343959,57.68771227343959,2024-08-18 20:30:00,0 days 00:15:00
2024-08-18 20:45:00,3.1,6.8,152,0.0,804,Ideal Tracking,49.56202074082962,49.56202074082962,49.56202074082962,2024-08-18 20:45:00,0 days 00:15:00
2024-08-18 21:00:00,3.2,6.8,154,0.0,804,Ideal Tracking,36.79119098337837,36.79119098337837,36.79119098337837,2024-08-18 21:00:00,0 days 00:15:00
2024-08-18 21:15:00,3.2,6.8,153,0.0,804,Ideal Tracking,29.91607313940863,29.91607313940863,29.91607313940863,2024-08-18 21:15:00,0 days 00:15:00
2024-08-18 21:30:00,3.2,6.8,152,0.0,804,Ideal Tracking,24.82799609208022,24.82799609208022,24.82799609208022,2024-08-18 21:30:00,0 days 00:15:00
2024-08-18 21:45:00,3.2,6.8,151,0.0,804,Ideal Tracking,20.6647740463098,20.6647740463098,20.6647740463098,2024-08-18 21:45:00,0 days 00:15:00
2024-08-18 22:00:00,3.2,6.8,150,0.0,804,Ideal Tracking,17.066466093025795,17.066466093025795,17.066466093025795,2024-08-18 22:00:00,0 days 00:15:00
2024-08-18 22:15:00,3.2,6.6,150,0.0,804,Ideal Tracking,13.841057971460515,13.841057971460515,13.841057971460515,2024-08-18 22:15:00,0 days 00:15:00
2024-08-18 22:30:00,3.2,6.4,150,0.0,804,Ideal Tracking,10.870885104410533,10.870885104410533,10.870885104410533,2024-08-18 22:30:00,0 days 00:15:00
2024-08-18 22:45:00,3.2,6.2,150,0.0,804,Ideal Tracking,8.07759132039864,8.07759132039864,8.07759132039864,2024-08-18 22:45:00,0 days 00:15:00
2024-08-18 23:00:00,3.2,6.0,150,0.0,804,Ideal Tracking,5.408912498848437,5.408912498848437,5.408912498848437,2024-08-18 23:00:00,0 days 00:15:00
2024-08-18 23:15:00,3.2,6.0,150,0.0,804,Ideal Tracking,2.8432158746530405,2.8432158746530405,2.8432158746530405,2024-08-18 23:15:00,0 days 00:15:00
2024-08-18 23:30:00,3.2,6.0,150,0.0,804,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-18 23:30:00,0 days 00:15:00
2024-08-18 23:45:00,3.2,6.0,150,0.0,804,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-18 23:45:00,0 days 00:15:00
2024-08-19 00:00:00,3.2,6.0,150,0.0,804,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 00:00:00,0 days 00:15:00
2024-08-19 00:15:00,3.1,5.9,152,0.0,500,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 00:15:00,0 days 00:15:00
2024-08-19 00:30:00,3.0,5.8,154,0.0,804,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 00:30:00,0 days 00:15:00
2024-08-19 00:45:00,2.9,5.7,156,0.0,804,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 00:45:00,0 days 00:15:00
2024-08-19 01:00:00,2.8,5.6,158,0.0,500,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 01:00:00,0 days 00:15:00
2024-08-19 01:15:00,2.7,5.5,158,0.0,804,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 01:15:00,0 days 00:15:00
2024-08-19 01:30:00,2.6,5.4,159,0.0,804,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 01:30:00,0 days 00:15:00
2024-08-19 01:45:00,2.5,5.3,160,0.0,804,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 01:45:00,0 days 00:15:00
2024-08-19 02:00:00,2.4,5.2,160,0.0,804,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 02:00:00,0 days 00:15:00
2024-08-19 02:15:00,2.4,5.2,160,0.0,804,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 02:15:00,0 days 00:15:00
2024-08-19 02:30:00,2.4,5.2,159,0.0,804,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 02:30:00,0 days 00:15:00
2024-08-19 02:45:00,2.4,5.2,158,0.0,721,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 02:45:00,0 days 00:15:00
2024-08-19 03:00:00,2.4,5.2,158,0.0,721,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 03:00:00,0 days 00:15:00
2024-08-19 03:15:00,2.5,5.3,156,0.0,721,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 03:15:00,0 days 00:15:00
2024-08-19 03:30:00,2.6,5.4,154,0.0,721,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 03:30:00,0 days 00:15:00
2024-08-19 03:45:00,2.7,5.5,152,0.0,721,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 03:45:00,0 days 00:15:00
2024-08-19 04:00:00,2.8,5.6,150,0.0,721,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 04:00:00,0 days 00:15:00
2024-08-19 04:15:00,2.9,5.5,150,0.0,721,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 04:15:00,0 days 00:15:00
2024-08-19 04:30:00,3.0,5.4,150,0.0,721,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 04:30:00,0 days 00:15:00
2024-08-19 04:45:00,3.1,5.3,150,0.0,721,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 04:45:00,0 days 00:15:00
2024-08-19 05:00:00,3.2,5.2,150,0.0,721,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 05:00:00,0 days 00:15:00
2024-08-19 05:15:00,3.1,5.2,150,0.0,721,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 05:15:00,0 days 00:15:00
2024-08-19 05:30:00,3.0,5.2,151,0.0,721,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 05:30:00,0 days 00:15:00
2024-08-19 05:45:00,2.9,5.2,152,0.0,721,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 05:45:00,0 days 00:15:00
2024-08-19 06:00:00,2.8,5.2,152,0.0,721,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 06:00:00,0 days 00:15:00
2024-08-19 06:15:00,2.7,5.1,152,0.0,721,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 06:15:00,0 days 00:15:00
2024-08-19 06:30:00,2.6,5.0,153,0.0,721,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 06:30:00,0 days 00:15:00
2024-08-19 06:45:00,2.5,4.9,154,0.0,741,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 06:45:00,0 days 00:15:00
2024-08-19 07:00:00,2.4,4.8,154,0.0,741,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 07:00:00,0 days 00:15:00
2024-08-19 07:15:00,2.3,4.6,154,0.0,741,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 07:15:00,0 days 00:15:00
2024-08-19 07:30:00,2.2,4.4,153,0.0,804,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 07:30:00,0 days 00:15:00
2024-08-19 07:45:00,2.1,4.2,152,0.0,804,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 07:45:00,0 days 00:15:00
2024-08-19 08:00:00,2.0,4.0,152,0.0,804,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 08:00:00,0 days 00:15:00
2024-08-19 08:15:00,2.0,4.0,151,0.0,804,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 08:15:00,0 days 00:15:00
2024-08-19 08:30:00,2.0,4.0,150,0.0,804,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 08:30:00,0 days 00:15:00
2024-08-19 08:45:00,2.0,4.0,149,0.0,741,Ideal Tracking,0.43828778339779717,0.43828778339779717,0.43828778339779717,2024-08-19 08:45:00,0 days 00:15:00
