timestamp_local,apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time
2024-04-26 20:00:00,104.11160677363114,104.11160677363114,-14.111606773631141,-14.111606773631141,304.4411618374508,2.3783495933312224
2024-04-26 20:15:00,106.35230621911545,106.35230621911545,-16.352306219115444,-16.352306219115444,307.41431146266285,2.379951425624313
2024-04-26 20:30:00,108.50405743788514,108.50405743788514,-18.504057437885137,-18.504057437885137,310.49153068624395,2.3815523245211807
2024-04-26 20:45:00,110.5573603078967,110.5573603078967,-20.557360307896705,-20.557360307896705,313.6805963089107,2.383152289825375
2024-04-26 21:00:00,112.50210922172485,112.50210922172485,-22.50210922172485,-22.50210922172485,316.9882561210758,2.3847513213622733
2024-04-26 21:15:00,114.32764339645031,114.32764339645031,-24.327643396450313,-24.327643396450313,320.4198609793533,2.386349418768077
2024-04-26 21:30:00,116.02284060577512,116.02284060577512,-26.02284060577512,-26.02284060577512,323.9789375116932,2.387946581853612
2024-04-26 21:45:00,117.57626108012015,117.57626108012015,-27.576261080120144,-27.576261080120144,327.66671572477685,2.389542810480634
2024-04-26 22:00:00,118.97634902626399,118.97634902626399,-28.976349026263996,-28.976349026263996,331.4816429228433,2.3911381042562425
2024-04-26 22:15:00,120.21169508645531,120.21169508645531,-30.211695086455308,-30.211695086455308,335.41893074742916,2.392732462962158
2024-04-26 22:30:00,121.27135536460675,121.27135536460675,-31.271355364606745,-31.271355364606745,339.47019157906556,2.394325886518345
2024-04-26 22:45:00,122.14521669629008,122.14521669629008,-32.14521669629007,-32.14521669629007,343.62323381361364,2.3959183744809707
2024-04-26 23:00:00,122.82438808029158,122.82438808029158,-32.82438808029158,-32.82438808029158,347.8620848817138,2.3975099266681354
2024-04-26 23:15:00,123.30158822126354,123.30158822126354,-33.30158822126354,-33.30158822126354,352.1672906042904,2.3991005429707
2024-04-26 23:30:00,123.57149437582743,123.57149437582743,-33.57149437582742,-33.57149437582742,356.5165134268518,2.4006902229448315
2024-04-26 23:45:00,123.63101569741755,123.63101569741755,-33.631015697417546,-33.631015697417546,0.8854091659978849,2.402278966466838
2024-04-27 00:00:00,123.4794588825599,123.4794588825599,-33.4794588825599,-33.4794588825599,5.24870962237037,2.403866773347545
2024-04-27 00:15:00,123.11856601640395,123.11856601640395,-33.11856601640394,-33.11856601640394,9.581404716216298,2.4054536432086024
2024-04-27 00:30:00,122.55241954575185,122.55241954575185,-32.552419545751846,-32.552419545751846,13.859898195740413,2.4070395758826635
2024-04-27 00:45:00,121.78722647389154,121.78722647389154,-31.78722647389153,-31.78722647389153,18.06301130674592,2.408624571173277
2024-04-27 01:00:00,120.83100803126055,120.83100803126055,-30.83100803126056,-30.83100803126056,22.172743293810072,2.4102086287166458
2024-04-27 01:15:00,119.69322910540743,119.69322910540743,-29.69322910540743,-29.69322910540743,26.17474137010811,2.4117917484036298
2024-04-27 01:30:00,118.38440497821875,118.38440497821875,-28.384404978218747,-28.384404978218747,30.058474420293408,2.4133739299795707
2024-04-27 01:45:00,116.91571843467806,116.91571843467806,-26.915718434678055,-26.915718434678055,33.81714848048438,2.4149551731170504
2024-04-27 02:00:00,115.29867205973204,115.29867205973204,-25.298672059732034,-25.298672059732034,37.44742586908916,2.416535477648722
2024-04-27 02:15:00,113.54479305455273,113.54479305455273,-23.54479305455273,-23.54479305455273,40.94901393525845,2.4181148433635826
2024-04-27 02:30:00,111.6653976098655,111.6653976098655,-21.665397609865494,-21.665397609865494,44.32419032257326,2.4196932699269382
2024-04-27 02:45:00,109.67141424137245,109.67141424137245,-19.67141424137245,-19.67141424137245,47.577319490197056,2.421270757142338
2024-04-27 03:00:00,107.5732628021861,107.5732628021861,-17.5732628021861,-17.5732628021861,50.71439628823873,2.422847304835159
2024-04-27 03:15:00,105.38078105817515,105.38078105817515,-15.380781058175144,-15.380781058175144,53.742642238424196,2.424422912685259
2024-04-27 03:30:00,103.1031892542848,103.1031892542848,-13.103189254284805,-13.103189254284805,56.670167714685476,2.425997580467083
2024-04-27 03:45:00,100.74908589053774,100.74908589053774,-10.749085890537742,-10.749085890537742,59.505700669792645,2.4275713080278365
2024-04-27 04:00:00,98.32646634686918,98.32646634686918,-8.326466346869184,-8.326466346869184,62.2583806383617,2.4291440950037213
2024-04-27 04:15:00,95.84275695632931,95.84275695632931,-5.842756956329309,-5.842756956329309,64.93761319373249,2.4307159412201145
2024-04-27 04:30:00,93.30486139541644,93.30486139541644,-3.304861395416433,-3.304861395416433,67.55297539621358,2.432286846509669
2024-04-27 04:45:00,90.12989057187423,90.71921474088397,-0.12989057187422692,-0.7192147408839634,70.1141662293017,2.433856810472207
2024-04-27 05:00:00,87.8081302500089,88.09184149114617,2.1918697499910973,1.908158508853831,72.63099652306136,2.4354258329840377
2024-04-27 05:15:00,85.25881992533076,85.42841794220742,4.741180074669243,4.571582057792582,75.11341097685215,2.43699391384871
2024-04-27 05:30:00,82.61671914893472,82.73433710622257,7.383280851065286,7.265662893777431,77.57153944562845,2.4385610526878736
2024-04-27 05:45:00,79.92593066420267,80.0147749153544,10.074069335797336,9.985225084645613,80.01577592478657,2.440127249363286
2024-04-27 06:00:00,77.2039805880951,77.27476031518825,12.79601941190489,12.725239684811747,82.45688210476533,2.441692503693048
2024-04-27 06:15:00,74.4608133932053,74.51924920545092,15.539186606794695,15.480750794549083,84.9061166810547,2.4432568153206375
2024-04-27 06:30:00,71.70372587535755,71.75320264064001,18.296274124642444,18.24679735935998,87.37539277994847,2.4448201840205
2024-04-27 06:45:00,68.93899787242087,68.98167359306436,21.061002127579126,21.01832640693565,89.87746404473626,2.4463826097053243
2024-04-27 07:00:00,66.17257320531547,66.20990391542074,23.82742679468452,23.790096084579268,92.42614374941485,2.4479440919240005
2024-04-27 07:15:00,63.41042098473939,63.44343381449129,26.589579015260615,26.556566185508707,95.0365619778533,2.4495046305673895
2024-04-27 07:30:00,60.65878423789965,60.68823035963728,29.341215762100347,29.31176964036272,97.72546287648072,2.4510642254608683
2024-04-27 07:45:00,57.92439362864063,57.9508391702171,32.07560637135937,32.0491608297829,100.51154586641661,2.4526228761969833
2024-04-27 08:00:00,55.21468172081532,55.238564527766755,34.78531827918468,34.761435472233245,103.4158518947275,2.454180582659319
2024-04-27 08:15:00,52.538020977698174,52.55968756861924,37.461979022301826,37.44031243138076,106.4621861169897,2.4557373446659767
2024-04-27 08:30:00,49.90399915452329,49.92372968541298,40.09600084547671,40.07627031458702,109.67755934519232,2.4572931618167786
2024-04-27 08:45:00,47.323742679218036,47.34176838995852,42.676257320781964,42.65823161004148,113.09260927508524,2.4588480339734815
2024-04-27 09:00:00,44.810298503984164,44.82681432054536,45.189701496015836,45.17318567945464,116.74192193497242,2.4604019609832903
2024-04-27 09:15:00,42.37907539252937,42.3942493422023,47.62092460747063,47.6057506577977,120.66411784727842,2.4619549424169236
2024-04-27 09:30:00,40.04833312727277,40.06231362706171,49.95166687272723,49.93768637293829,124.90147796799613,2.463506978179794
2024-04-27 09:45:00,37.83968717255451,37.85260888388793,52.16031282744549,52.14739111611207,129.49875523129344,2.465058068090002
2024-04-27 10:00:00,35.778551785180376,35.790540483580905,54.221448214819624,54.209459516419095,134.5006752932931,2.466608211718267
2024-04-27 10:15:00,33.89438088850245,33.90555761580623,56.10561911149755,56.09444238419377,139.9475182302113,2.4681574089700007
2024-04-27 10:30:00,32.220484545856685,32.23096915818746,57.779515454143315,57.76903084181254,145.86822256616188,2.4697056596778566
2024-04-27 10:45:00,30.793115724353896,30.803029800697807,59.206884275646104,59.19697019930219,152.27092059396512,2.471252963390725
2024-04-27 11:00:00,29.649508595839713,29.658977538135886,60.35049140416029,60.341022461864114,159.13195548914018,2.4727993200576748
2024-04-27 11:15:00,28.824705821794367,28.833859898207272,61.17529417820563,61.16614010179273,166.38624498387924,2.4743447294385987
2024-04-27 11:30:00,28.347417528560065,28.356391652736,61.652582471439935,61.643608347264,173.92359278356616,2.475889191198803
2024-04-27 11:45:00,28.23574904067057,28.244681293946236,61.76425095932943,61.755318706053764,181.5954621952579,2.4774327051563887
2024-04-27 12:00:00,28.494085433245857,28.50311468410049,61.50591456675414,61.49688531589951,189.23329685995358,2.4789752711731126
2024-04-27 12:15:00,29.112285473282967,29.12154876410377,60.88771452671703,60.87845123589623,196.6737280768068,2.480516888834245
2024-04-27 12:30:00,30.067509729979285,30.077140190709848,59.932490270020715,59.92285980929015,203.7819470944565,2.482057558016095
2024-04-27 12:45:00,31.327962259576502,31.338088109483337,58.6720377404235,58.66191189051666,210.46563382843306,2.483597278536763
