Timestamp (Local),Timestamp (UTC),Timestamp (Local),Unix Timestamp,Location ID,Latitude,Longitude,Apparent Temperature (C),Clouds,DHI (W/m^2),DNI (W/m^2),Day / Night,Dew Point (C),GHI (W/m^2),Precipitation Rate (mm/hr),Pressure (mb),Relative Humidity (%),Revision Status,SLP (mb),Snowfall Rate (mm/hr),Solar Azimuth Angle (Deg),Solar Elevation Angle (Deg),Solar Radiation (W/m^2),Temperature (C),UV Index,Visibility (KM),Weather Code,Wind Dir (Deg),Wind Gust Speed (m/s),Wind Speed (m/s),Timestamp (Local
2024-01-10 15:00:00,2024-01-10 21:00:00,2024-01-10 15:00:00,1704920400,1,43.156,-90.717,-5.149976,100,66.0,596.0,d,-5.673151,204.0,0.0,975.0,77,2.1,1001.0,0.0,220.2,14.1,86.0,-2.2,0.4,16.0,804,190,6.4,2.1,2024-01-10 15:00:00
2024-01-10 15:15:00,2024-01-10 21:15:00,2024-01-10 15:15:00,1704921300,1,43.156,-90.717,-4.950661,100,60.0,537.0,d,-5.673151,170.0,0.0,975.0,77,2.1,1001.0,0.0,223.1,12.1,77.0,-2.2,0.4,16.0,804,185,6.3,1.95,2024-01-10 15:15:00
2024-01-10 15:30:00,2024-01-10 21:30:00,2024-01-10 15:30:00,1704922200,1,43.156,-90.717,-4.738023,100,54.0,479.0,d,-5.673151,137.0,0.0,975.0,77,2.1,1001.0,0.0,226.0,10.2,68.0,-2.2,0.4,16.0,804,175,6.2,1.8,2024-01-10 15:30:00
2024-01-10 15:45:00,2024-01-10 21:45:00,2024-01-10 15:45:00,1704923100,1,43.156,-90.717,-4.5099406,100,47.0,421.0,d,-5.673151,104.0,0.0,975.0,77,2.1,1001.0,0.0,228.9,8.2,57.0,-2.2,0.4,16.0,804,170,6.1,1.65,2024-01-10 15:45:00
2024-01-10 16:00:00,2024-01-10 22:00:00,2024-01-10 16:00:00,1704924000,1,43.156,-90.717,-4.263722,100,41.0,362.0,d,-5.673151,71.0,0.0,975.0,77,2.1,1001.0,0.0,231.9,6.2,48.0,-2.2,0.4,16.0,804,165,6.0,1.5,2024-01-10 16:00:00
2024-01-10 16:15:00,2024-01-10 22:15:00,2024-01-10 16:15:00,1704924900,1,43.156,-90.717,-4.434777,100,31.0,272.0,d,-5.818753,53.0,0.0,975.0,77,2.1,1000.0,0.0,234.5,3.9,36.0,-2.35,0.4,16.0,804,155,5.8,1.5,2024-01-10 16:15:00
2024-01-10 16:30:00,2024-01-10 22:30:00,2024-01-10 16:30:00,1704925800,1,43.156,-90.717,-4.6058316,100,21.0,181.0,d,-5.964358,35.0,0.0,975.0,77,2.1,1000.0,0.0,237.1,1.6,25.0,-2.5,0.4,16.0,804,150,5.6,1.5,2024-01-10 16:30:00
2024-01-10 16:45:00,2024-01-10 22:45:00,2024-01-10 16:45:00,1704926700,1,43.156,-90.717,-4.776887,100,10.0,91.0,d,-6.109966,18.0,0.0,975.0,77,2.1,1000.0,0.0,239.7,-0.7,12.0,-2.65,0.0,16.0,804,145,5.4,1.5,2024-01-10 16:45:00
2024-01-10 17:00:00,2024-01-10 23:00:00,2024-01-10 17:00:00,1704927600,1,43.156,-90.717,-4.9479413,100,0.0,0.0,n,-6.087368,0.0,0.0,975.0,78,2.1,1000.0,0.0,242.3,-3.0,0.0,-2.8,0.0,16.0,804,135,5.2,1.5,2024-01-10 17:00:00
2024-01-10 17:15:00,2024-01-10 23:15:00,2024-01-10 17:15:00,1704928500,1,43.156,-90.717,-4.9479413,100,0.0,0.0,n,-6.087368,0.0,0.0,975.0,78,2.1,1000.0,0.0,244.8,-5.5,0.0,-2.8,0.0,16.0,804,130,5.4,1.5,2024-01-10 17:15:00
2024-01-10 17:30:00,2024-01-10 23:30:00,2024-01-10 17:30:00,1704929400,1,43.156,-90.717,-4.9479413,100,0.0,0.0,n,-6.087368,0.0,0.0,975.0,78,2.1,1000.0,0.0,247.2,-8.0,0.0,-2.8,0.0,16.0,804,125,5.6,1.5,2024-01-10 17:30:00
2024-01-10 17:45:00,2024-01-10 23:45:00,2024-01-10 17:45:00,1704930300,1,43.156,-90.717,-4.9479413,100,0.0,0.0,n,-6.087368,0.0,0.0,975.0,78,2.1,1000.0,0.0,249.6,-10.5,0.0,-2.8,0.0,16.0,804,115,5.8,1.5,2024-01-10 17:45:00
2024-01-10 18:00:00,2024-01-11 00:00:00,2024-01-10 18:00:00,1704931200,1,43.156,-90.717,-4.9479413,100,0.0,0.0,n,-6.087368,0.0,0.0,975.0,78,2.1,1000.0,0.0,252.0,-13.0,0.0,-2.8,0.0,16.0,804,110,6.0,1.5,2024-01-10 18:00:00
2024-01-10 18:15:00,2024-01-11 00:15:00,2024-01-10 18:15:00,1704932100,1,43.156,-90.717,-4.336011,100,0.0,0.0,n,-6.204028,0.0,0.0,975.0,78,2.1,1000.0,0.0,254.4,-15.7,0.0,-2.92,0.0,16.0,804,105,6.0,1.12,2024-01-10 18:15:00
2024-01-10 18:30:00,2024-01-11 00:30:00,2024-01-10 18:30:00,1704933000,1,43.156,-90.717,-3.5047128,100,0.0,0.0,n,-6.1644554,0.0,0.0,975.0,79,2.1,1000.0,0.0,256.8,-18.3,0.0,-3.05,0.0,16.0,804,100,6.0,0.75,2024-01-10 18:30:00
2024-01-10 18:45:00,2024-01-11 00:45:00,2024-01-10 18:45:00,1704933900,1,43.156,-90.717,-2.0538783,100,0.0,0.0,n,-6.11735,0.0,0.0,975.0,80,2.1,1000.0,0.0,259.1,-21.0,0.0,-3.17,0.0,16.0,804,90,6.0,0.37,2024-01-10 18:45:00
2024-01-10 19:00:00,2024-01-11 01:00:00,2024-01-10 19:00:00,1704934800,1,43.156,-90.717,-7.6568084,100,0.0,0.0,n,-6.2440987,0.0,0.0,975.0,80,2.1,1000.0,0.0,261.5,-23.6,0.0,-3.3,0.0,16.0,804,85,6.0,3.2,2024-01-10 19:00:00
2024-01-10 19:15:00,2024-01-11 01:15:00,2024-01-10 19:15:00,1704935700,1,43.156,-90.717,-7.7492647,100,0.0,0.0,n,-6.2440987,0.0,0.0,976.0,80,2.1,1000.0,0.0,264.0,-26.4,0.0,-3.3,0.0,16.0,804,80,5.9,3.3,2024-01-10 19:15:00
2024-01-10 19:30:00,2024-01-11 01:30:00,2024-01-10 19:30:00,1704936600,1,43.156,-90.717,-7.839397,100,0.0,0.0,n,-6.2440987,0.0,0.0,976.0,80,2.1,1001.0,0.0,266.5,-29.1,0.0,-3.3,0.0,16.0,804,75,5.8,3.4,2024-01-10 19:30:00
2024-01-10 19:45:00,2024-01-11 01:45:00,2024-01-10 19:45:00,1704937500,1,43.156,-90.717,-7.927329,100,0.0,0.0,n,-6.2440987,0.0,0.0,976.0,80,2.1,1001.0,0.0,268.9,-31.8,0.0,-3.3,0.0,16.0,804,65,5.7,3.5,2024-01-10 19:45:00
2024-01-10 20:00:00,2024-01-11 02:00:00,2024-01-10 20:00:00,1704938400,1,43.156,-90.717,-8.013176,100,0.0,0.0,n,-6.2440987,0.0,0.0,976.0,80,2.1,1001.0,0.0,271.4,-34.5,0.0,-3.3,0.0,16.0,804,60,5.6,3.6,2024-01-10 20:00:00
2024-01-10 20:15:00,2024-01-11 02:15:00,2024-01-10 20:15:00,1704939300,1,43.156,-90.717,-7.633196,100,0.0,0.0,n,-6.078351,0.0,0.0,976.0,80,2.1,1001.0,0.0,274.3,-37.3,0.0,-3.13,0.0,12.0,804,55,5.3,3.4,2024-01-10 20:15:00
2024-01-10 20:30:00,2024-01-11 02:30:00,2024-01-10 20:30:00,1704940200,1,43.156,-90.717,-7.246347,100,0.0,0.0,n,-5.7501903,0.0,0.0,976.0,81,2.1,1001.0,0.0,277.1,-40.0,0.0,-2.96,0.0,8.0,804,50,5.0,3.2,2024-01-10 20:30:00
2024-01-10 20:45:00,2024-01-11 02:45:00,2024-01-10 20:45:00,1704941100,1,43.156,-90.717,-6.8637576,100,0.0,0.0,n,-5.593979,0.0,0.0,976.0,81,2.1,1001.0,0.0,280.0,-42.7,0.0,-2.8,0.0,4.0,804,40,4.7,3.0,2024-01-10 20:45:00
2024-01-10 21:00:00,2024-01-11 03:00:00,2024-01-10 21:00:00,1704942000,1,43.156,-90.717,-7.260833,100,0.0,0.0,n,-5.6067195,0.0,0.0,976.0,84,2.1,1001.0,0.0,282.9,-45.4,0.0,-3.3,0.0,4.0,804,35,4.4,2.8,2024-01-10 21:00:00
2024-01-10 21:15:00,2024-01-11 03:15:00,2024-01-10 21:15:00,1704942900,1,43.156,-90.717,-5.5181246,100,0.0,0.0,n,-5.6067195,0.0,0.0,975.0,84,2.1,1001.0,0.0,286.6,-47.9,0.0,-3.3,0.0,3.0,804,30,4.4,1.5,2024-01-10 21:15:00
2024-01-10 21:30:00,2024-01-11 03:30:00,2024-01-10 21:30:00,1704943800,1,43.156,-90.717,-3.7761872,100,0.0,0.0,n,-5.2980657,0.0,0.0,975.0,86,2.1,1000.0,0.0,290.3,-50.5,0.0,-3.3,0.0,4.0,804,35,4.4,0.75,2024-01-10 21:30:00
2024-01-10 21:45:00,2024-01-11 03:45:00,2024-01-10 21:45:00,1704944700,1,43.156,-90.717,-6.93134,100,0.0,0.0,n,-4.995713,0.0,0.0,975.0,88,2.1,1000.0,0.0,294.0,-53.1,0.0,-3.3,0.0,4.0,804,35,4.4,2.5,2024-01-10 21:45:00
2024-01-10 22:00:00,2024-01-11 04:00:00,2024-01-10 22:00:00,1704945600,1,43.156,-90.717,-6.4359474,100,0.0,0.0,n,-4.995713,0.0,1.0,975.0,88,2.1,1000.0,15.0,297.8,-55.6,0.0,-3.3,0.0,3.0,600,40,4.4,2.1,2024-01-10 22:00:00
2024-01-10 22:15:00,2024-01-11 04:15:00,2024-01-10 22:15:00,1704946500,1,43.156,-90.717,-4.5976615,100,0.0,0.0,n,-4.699393,0.0,1.0,975.0,90,2.1,1000.0,15.0,303.3,-57.8,0.0,-3.3,0.0,2.0,600,40,4.4,1.05,2024-01-10 22:15:00
2024-01-10 22:30:00,2024-01-11 04:30:00,2024-01-10 22:30:00,1704947400,1,43.156,-90.717,-6.5667768,100,0.0,0.0,n,-4.4088535,0.0,1.0,975.0,92,2.1,1000.0,15.0,308.8,-59.9,0.0,-3.3,0.0,2.0,600,40,4.4,2.2,2024-01-10 22:30:00
2024-01-10 22:45:00,2024-01-11 04:45:00,2024-01-10 22:45:00,1704948300,1,43.156,-90.717,-6.4359474,100,0.0,0.0,n,-4.4088535,0.0,0.0,975.0,92,2.1,1000.0,0.0,314.4,-62.1,0.0,-3.3,0.0,2.0,721,35,4.4,2.1,2024-01-10 22:45:00
2024-01-10 23:00:00,2024-01-11 05:00:00,2024-01-10 23:00:00,1704949200,1,43.156,-90.717,-6.299776,100,0.0,0.0,n,-4.4088535,0.0,1.0,975.0,92,2.1,1000.0,15.0,319.9,-64.2,0.0,-3.3,0.0,2.0,600,35,4.4,2.0,2024-01-10 23:00:00
2024-01-10 23:15:00,2024-01-11 05:15:00,2024-01-10 23:15:00,1704950100,1,43.156,-90.717,-3.7761872,100,0.0,0.0,n,-4.699393,0.0,1.0,975.0,90,2.1,1000.0,15.0,328.3,-65.3,0.0,-3.3,0.0,2.0,600,35,4.2,0.75,2024-01-10 23:15:00
2024-01-10 23:30:00,2024-01-11 05:30:00,2024-01-10 23:30:00,1704951000,1,43.156,-90.717,-5.5181246,100,0.0,0.0,n,-4.995713,0.0,1.0,974.0,88,2.1,1000.0,15.0,336.7,-66.4,0.0,-3.3,0.0,1.0,600,35,4.0,1.5,2024-01-10 23:30:00
2024-01-10 23:45:00,2024-01-11 05:45:00,2024-01-10 23:45:00,1704951900,1,43.156,-90.717,-5.8537846,100,0.0,0.0,n,-4.995713,0.0,2.0,974.0,88,2.1,999.0,30.0,345.0,-67.5,0.0,-3.3,0.0,1.0,601,30,3.8,1.7,2024-01-10 23:45:00
2024-01-11 00:00:00,2024-01-11 06:00:00,2024-01-11 00:00:00,1704952800,1,43.156,-90.717,-5.690363,100,0.0,0.0,n,-4.4088535,0.0,3.0,974.0,92,2.1,999.0,45.0,353.4,-68.6,0.0,-3.3,0.0,1.0,601,30,3.6,1.6,2024-01-11 00:00:00
2024-01-11 00:15:00,2024-01-11 06:15:00,2024-01-11 00:15:00,1704953700,1,43.156,-90.717,-6.4359474,100,0.0,0.0,n,-4.995713,0.0,1.0,974.0,88,2.1,999.0,15.0,272.5,-68.0,0.0,-3.3,0.0,2.0,600,30,3.2,2.1,2024-01-11 00:15:00
2024-01-11 00:30:00,2024-01-11 06:30:00,2024-01-11 00:30:00,1704954600,1,43.156,-90.717,-6.4359474,100,0.0,0.0,n,-4.995713,0.0,1.0,974.0,88,2.1,999.0,15.0,191.6,-67.5,0.0,-3.3,0.0,2.0,600,40,2.8,2.1,2024-01-11 00:30:00
2024-01-11 00:45:00,2024-01-11 06:45:00,2024-01-11 00:45:00,1704955500,1,43.156,-90.717,-6.4359474,100,0.0,0.0,n,-4.995713,0.0,1.0,974.0,88,2.1,999.0,15.0,110.7,-66.9,0.0,-3.3,0.0,1.0,600,40,2.4,2.1,2024-01-11 00:45:00
2024-01-11 01:00:00,2024-01-11 07:00:00,2024-01-11 01:00:00,1704956400,1,43.156,-90.717,-5.5181246,100,0.0,0.0,n,-4.995713,0.0,1.0,974.0,88,2.1,1000.0,15.0,29.8,-66.3,0.0,-3.3,0.0,1.0,600,65,2.0,1.5,2024-01-11 01:00:00
2024-01-11 01:15:00,2024-01-11 07:15:00,2024-01-11 01:15:00,1704957300,1,43.156,-90.717,-3.930345,100,0.0,0.0,n,-4.4088535,0.0,0.0,974.0,92,2.1,1000.0,0.0,36.3,-64.5,0.0,-3.3,0.0,2.0,721,90,1.9,0.8,2024-01-11 01:15:00
2024-01-11 01:30:00,2024-01-11 07:30:00,2024-01-11 01:30:00,1704958200,1,43.156,-90.717,-3.930345,100,0.0,0.0,n,-4.4088535,0.0,0.0,975.0,92,2.1,1000.0,0.0,42.7,-62.6,0.0,-3.3,0.0,3.0,804,115,1.8,0.8,2024-01-11 01:30:00
2024-01-11 01:45:00,2024-01-11 07:45:00,2024-01-11 01:45:00,1704959100,1,43.156,-90.717,-3.930345,100,0.0,0.0,n,-4.995713,0.0,0.0,975.0,88,2.1,1000.0,0.0,49.2,-60.7,0.0,-3.3,0.0,5.0,804,140,1.7,0.8,2024-01-11 01:45:00
2024-01-11 02:00:00,2024-01-11 08:00:00,2024-01-11 02:00:00,1704960000,1,43.156,-90.717,-3.930345,100,0.0,0.0,n,-4.995713,0.0,0.0,975.0,88,2.1,1000.0,0.0,55.7,-58.8,0.0,-3.3,0.0,5.0,804,165,1.6,0.8,2024-01-11 02:00:00
2024-01-11 02:15:00,2024-01-11 08:15:00,2024-01-11 02:15:00,1704960900,1,43.156,-90.717,-4.365008,100,0.0,0.0,n,-5.3534184,0.0,0.0,975.0,85,2.1,1000.0,0.0,59.9,-56.4,0.0,-3.2,0.0,9.0,804,185,2.0,1.0,2024-01-11 02:15:00
2024-01-11 02:30:00,2024-01-11 08:30:00,2024-01-11 02:30:00,1704961800,1,43.156,-90.717,-4.711693,100,0.0,0.0,n,-5.7264194,0.0,0.0,975.0,82,2.1,1000.0,0.0,64.1,-53.9,0.0,-3.1,0.0,12.0,804,210,2.4,1.2,2024-01-11 02:30:00
2024-01-11 02:45:00,2024-01-11 08:45:00,2024-01-11 02:45:00,1704962700,1,43.156,-90.717,-4.995554,100,0.0,0.0,n,-6.1157765,0.0,0.0,976.0,79,2.1,1001.0,0.0,68.3,-51.5,0.0,-3.0,0.0,16.0,804,235,2.8,1.4,2024-01-11 02:45:00
2024-01-11 03:00:00,2024-01-11 09:00:00,2024-01-11 03:00:00,1704963600,1,43.156,-90.717,-5.690363,100,0.0,0.0,n,-5.6067195,0.0,0.0,976.0,84,2.1,1001.0,0.0,72.5,-49.0,0.0,-3.3,0.0,16.0,804,260,3.2,1.6,2024-01-11 03:00:00
2024-01-11 03:15:00,2024-01-11 09:15:00,2024-01-11 03:15:00,1704964500,1,43.156,-90.717,-3.7761872,100,0.0,0.0,n,-5.6067195,0.0,0.0,976.0,84,2.1,1001.0,0.0,75.6,-46.3,0.0,-3.3,0.0,15.0,804,285,3.4,0.75,2024-01-11 03:15:00
2024-01-11 03:30:00,2024-01-11 09:30:00,2024-01-11 03:30:00,1704965400,1,43.156,-90.717,-5.5181246,100,0.0,0.0,n,-5.6067195,0.0,0.0,976.0,84,2.1,1001.0,0.0,78.7,-43.6,0.0,-3.3,0.0,14.0,804,310,3.6,1.5,2024-01-11 03:30:00
2024-01-11 03:45:00,2024-01-11 09:45:00,2024-01-11 03:45:00,1704966300,1,43.156,-90.717,-5.8488307,100,0.0,0.0,n,-5.5831375,0.0,0.0,977.0,86,2.1,1002.0,0.0,81.8,-41.0,0.0,-3.59,0.0,10.0,804,290,3.8,1.5,2024-01-11 03:45:00
2024-01-11 04:00:00,2024-01-11 10:00:00,2024-01-11 04:00:00,1704967200,1,43.156,-90.717,-6.2023444,100,0.0,0.0,n,-5.736701,0.0,0.0,977.0,87,2.1,1002.0,0.0,84.8,-38.3,0.0,-3.9,0.0,6.0,804,270,4.0,1.5,2024-01-11 04:00:00
2024-01-11 04:15:00,2024-01-11 10:15:00,2024-01-11 04:15:00,1704968100,1,43.156,-90.717,-5.02497,75,0.0,0.0,n,-6.2780886,0.0,0.0,977.0,87,2.1,1002.0,0.0,87.4,-35.5,0.0,-4.45,0.0,10.0,804,265,4.5,0.75,2024-01-11 04:15:00
2024-01-11 04:30:00,2024-01-11 10:30:00,2024-01-11 04:30:00,1704969000,1,43.156,-90.717,-9.292092,50,0.0,0.0,n,-6.819497,0.0,0.0,978.0,87,2.1,1003.0,0.0,90.0,-32.8,0.0,-5.0,0.0,14.0,803,265,5.0,2.8,2024-01-11 04:30:00
2024-01-11 04:45:00,2024-01-11 10:45:00,2024-01-11 04:45:00,1704969900,1,43.156,-90.717,-10.527486,25,0.0,0.0,n,-7.5090876,0.0,0.0,978.0,88,2.1,1003.0,0.0,92.6,-30.1,0.0,-5.85,0.0,13.0,802,260,5.5,3.0,2024-01-11 04:45:00
2024-01-11 05:00:00,2024-01-11 11:00:00,2024-01-11 05:00:00,1704970800,1,43.156,-90.717,-11.761424,0,0.0,0.0,n,-8.346968,0.0,0.0,978.0,88,2.1,1004.0,0.0,95.1,-27.4,0.0,-6.7,0.0,11.0,800,255,6.0,3.2,2024-01-11 05:00:00
2024-01-11 05:15:00,2024-01-11 11:15:00,2024-01-11 05:15:00,1704971700,1,43.156,-90.717,-11.863709,12,0.0,0.0,n,-8.346968,0.0,0.0,979.0,88,2.1,1004.0,0.0,97.5,-24.7,0.0,-6.7,0.0,11.0,801,250,6.1,3.3,2024-01-11 05:15:00
2024-01-11 05:30:00,2024-01-11 11:30:00,2024-01-11 05:30:00,1704972600,1,43.156,-90.717,-11.963424,25,0.0,0.0,n,-8.346968,0.0,0.0,979.0,88,2.1,1004.0,0.0,99.9,-22.0,0.0,-6.7,0.0,11.0,802,250,6.2,3.4,2024-01-11 05:30:00
2024-01-11 05:45:00,2024-01-11 11:45:00,2024-01-11 05:45:00,1704973500,1,43.156,-90.717,-12.060704,37,0.0,0.0,n,-8.346968,0.0,0.0,979.0,88,2.1,1005.0,0.0,102.3,-19.3,0.0,-6.7,0.0,11.0,802,245,6.3,3.5,2024-01-11 05:45:00
2024-01-11 06:00:00,2024-01-11 12:00:00,2024-01-11 06:00:00,1704974400,1,43.156,-90.717,-12.155678,50,0.0,0.0,n,-8.346968,0.0,0.0,980.0,88,2.1,1005.0,0.0,104.7,-16.6,0.0,-6.7,0.0,11.0,803,240,6.4,3.6,2024-01-11 06:00:00
2024-01-11 06:15:00,2024-01-11 12:15:00,2024-01-11 06:15:00,1704975300,1,43.156,-90.717,-12.546985,59,0.0,0.0,n,-8.597145,0.0,0.0,980.0,89,2.1,1005.0,0.0,107.0,-14.0,0.0,-7.1,0.0,11.0,803,240,6.2,3.5,2024-01-11 06:15:00
2024-01-11 06:30:00,2024-01-11 12:30:00,2024-01-11 06:30:00,1704976200,1,43.156,-90.717,-12.933784,68,0.0,0.0,n,-8.849754,0.0,0.0,980.0,90,2.1,1006.0,0.0,109.4,-11.4,0.0,-7.5,0.0,10.0,803,235,6.0,3.4,2024-01-11 06:30:00
2024-01-11 06:45:00,2024-01-11 12:45:00,2024-01-11 06:45:00,1704977100,1,43.156,-90.717,-13.315867,78,0.0,0.0,n,-9.245073,0.0,0.0,981.0,90,2.1,1006.0,0.0,111.8,-8.9,0.0,-7.9,0.0,10.0,804,230,5.8,3.3,2024-01-11 06:45:00
2024-01-11 07:00:00,2024-01-11 13:00:00,2024-01-11 07:00:00,1704978000,1,43.156,-90.717,-13.693008,87,0.0,0.0,n,-9.500561,0.0,0.0,981.0,91,2.1,1006.0,0.0,114.2,-6.3,0.0,-8.3,0.0,10.0,804,225,5.6,3.2,2024-01-11 07:00:00
2024-01-11 07:15:00,2024-01-11 13:15:00,2024-01-11 07:15:00,1704978900,1,43.156,-90.717,-10.48906,68,7.0,53.0,d,-10.363754,7.0,0.0,982.0,87,2.1,1007.0,0.0,116.7,-3.9,12.0,-8.6,0.0,10.0,803,225,5.1,1.05,2024-01-11 07:15:00
2024-01-11 07:30:00,2024-01-11 13:30:00,2024-01-11 07:30:00,1704979800,1,43.156,-90.717,-12.982713,50,14.0,106.0,d,-11.098151,15.0,0.0,982.0,84,2.1,1007.0,0.0,119.3,-1.5,28.0,-8.9,0.0,11.0,803,220,4.6,2.1,2024-01-11 07:30:00
2024-01-11 07:45:00,2024-01-11 13:45:00,2024-01-11 07:45:00,1704980700,1,43.156,-90.717,-10.8225355,25,20.0,159.0,d,-11.098151,22.0,0.0,982.0,84,2.1,1007.0,0.0,121.8,0.9,22.0,-8.9,1.0,9.0,802,210,4.1,1.05,2024-01-11 07:45:00
2024-01-11 08:00:00,2024-01-11 14:00:00,2024-01-11 08:00:00,1704981600,1,43.156,-90.717,-12.822697,0,27.0,212.0,d,-11.098151,30.0,0.0,982.0,84,2.1,1008.0,0.0,124.4,3.3,30.0,-8.9,1.3,6.0,800,200,3.6,2.0,2024-01-11 08:00:00
2024-01-11 08:15:00,2024-01-11 14:15:00,2024-01-11 08:15:00,1704982500,1,43.156,-90.717,-12.474359,0,35.0,294.0,d,-11.151483,62.0,0.0,983.0,87,2.1,1008.0,0.0,127.2,5.4,62.0,-9.4,1.3,6.0,800,190,3.8,1.5,2024-01-11 08:15:00
2024-01-11 08:30:00,2024-01-11 14:30:00,2024-01-11 08:30:00,1704983400,1,43.156,-90.717,-11.044883,0,43.0,376.0,d,-10.984087,95.0,0.0,983.0,87,2.1,1008.0,0.0,130.0,7.5,95.0,-9.23,1.3,7.0,800,210,4.0,1.0,2024-01-11 08:30:00
2024-01-11 08:45:00,2024-01-11 14:45:00,2024-01-11 08:45:00,1704984300,1,43.156,-90.717,-8.9300165,0,52.0,458.0,d,-10.816693,128.0,0.0,983.0,87,2.1,1009.0,0.0,132.8,9.6,128.0,-9.06,1.3,8.0,800,225,4.2,0.5,2024-01-11 08:45:00
2024-01-11 09:00:00,2024-01-11 15:00:00,2024-01-11 09:00:00,1704985200,1,43.156,-90.717,-13.427093,0,60.0,539.0,d,-10.659147,160.0,0.0,983.0,87,2.1,1009.0,0.0,135.6,11.7,160.0,-8.9,1.4,8.0,800,240,4.4,2.4,2024-01-11 09:00:00
2024-01-11 09:15:00,2024-01-11 15:15:00,2024-01-11 09:15:00,1704986100,1,43.156,-90.717,-12.281274,87,64.0,573.0,d,-9.500561,191.0,0.0,984.0,91,2.1,1009.0,0.0,138.7,13.3,84.0,-8.3,0.6,5.0,804,260,4.8,2.1,2024-01-11 09:15:00
2024-01-11 09:30:00,2024-01-11 15:30:00,2024-01-11 09:30:00,1704987000,1,43.156,-90.717,-11.084235,100,68.0,607.0,d,-8.346968,221.0,0.0,985.0,88,2.1,1010.0,0.0,141.9,15.0,90.0,-6.7,0.5,11.0,804,210,5.2,2.6,2024-01-11 09:30:00
2024-01-11 09:45:00,2024-01-11 15:45:00,2024-01-11 09:45:00,1704987900,1,43.156,-90.717,-10.07435,100,72.0,641.0,d,-7.5090876,252.0,0.0,985.0,88,2.1,1010.0,0.0,145.0,16.7,97.0,-5.85,0.5,13.0,804,210,5.6,2.6,2024-01-11 09:45:00
2024-01-11 10:00:00,2024-01-11 16:00:00,2024-01-11 10:00:00,1704988800,1,43.156,-90.717,-9.0644655,100,76.0,674.0,d,-6.819497,282.0,0.0,985.0,87,2.1,1011.0,0.0,148.2,18.4,104.0,-5.0,0.5,14.0,804,210,6.0,2.6,2024-01-11 10:00:00
2024-01-11 10:15:00,2024-01-11 16:15:00,2024-01-11 10:15:00,1704989700,1,43.156,-90.717,-7.5665355,100,79.0,690.0,d,-6.2780886,304.0,0.0,985.0,87,2.1,1011.0,0.0,151.7,19.6,109.0,-4.45,0.5,15.0,804,210,5.8,1.95,2024-01-11 10:15:00
2024-01-11 10:30:00,2024-01-11 16:30:00,2024-01-11 10:30:00,1704990600,1,43.156,-90.717,-5.8196793,100,81.0,706.0,d,-5.887876,325.0,0.0,985.0,86,2.1,1011.0,0.0,155.2,20.7,114.0,-3.9,0.6,15.0,804,205,5.6,1.3,2024-01-11 10:30:00
2024-01-11 10:45:00,2024-01-11 16:45:00,2024-01-11 10:45:00,1704991500,1,43.156,-90.717,-3.4470057,100,83.0,722.0,d,-5.490855,346.0,0.0,985.0,85,2.1,1011.0,0.0,158.7,21.9,118.0,-3.34,0.6,16.0,804,200,5.4,0.64,2024-01-11 10:45:00
2024-01-11 11:00:00,2024-01-11 17:00:00,2024-01-11 11:00:00,1704992400,1,43.156,-90.717,-6.2236648,100,86.0,738.0,d,-5.116539,368.0,0.0,985.0,84,2.1,1011.0,0.0,162.2,23.0,123.0,-2.8,0.6,16.0,804,200,5.2,2.4,2024-01-11 11:00:00
2024-01-11 11:15:00,2024-01-11 17:15:00,2024-01-11 11:15:00,1704993300,1,43.156,-90.717,-2.2422345,100,86.0,744.0,d,-4.9694886,377.0,0.0,985.0,84,2.1,1011.0,0.0,166.0,23.5,124.0,-2.65,0.6,16.0,804,200,4.9,0.52,2024-01-11 11:15:00
2024-01-11 11:30:00,2024-01-11 17:30:00,2024-01-11 11:30:00,1704994200,1,43.156,-90.717,-3.708394,100,87.0,750.0,d,-4.8224406,386.0,0.0,986.0,84,2.1,1011.0,0.0,169.8,24.0,126.0,-2.5,0.7,16.0,804,195,4.6,1.05,2024-01-11 11:30:00
2024-01-11 11:45:00,2024-01-11 17:45:00,2024-01-11 11:45:00,1704995100,1,43.156,-90.717,-4.552706,100,88.0,756.0,d,-4.675394,395.0,0.0,986.0,84,2.1,1011.0,0.0,173.5,24.5,128.0,-2.35,0.7,16.0,804,190,4.3,1.57,2024-01-11 11:45:00
2024-01-11 12:00:00,2024-01-11 18:00:00,2024-01-11 12:00:00,1704996000,1,43.156,-90.717,-5.149976,100,89.0,761.0,d,-4.5283494,404.0,0.0,986.0,84,2.1,1011.0,0.0,177.3,25.0,129.0,-2.2,0.7,16.0,804,190,4.0,2.1,2024-01-11 12:00:00
2024-01-11 12:15:00,2024-01-11 18:15:00,2024-01-11 12:15:00,1704996900,1,43.156,-90.717,-5.1483755,100,89.0,759.0,d,-4.7194414,399.0,0.0,986.0,82,2.1,1011.0,0.0,181.1,24.7,129.0,-2.07,0.7,16.0,804,210,4.3,2.22,2024-01-11 12:15:00
2024-01-11 12:30:00,2024-01-11 18:30:00,2024-01-11 12:30:00,1704997800,1,43.156,-90.717,-5.1622868,100,88.0,756.0,d,-5.093578,395.0,0.0,986.0,79,2.1,1011.0,0.0,184.9,24.5,128.0,-1.95,0.7,16.0,804,235,4.6,2.35,2024-01-11 12:30:00
