Timestamp (UTC),poa_global,poa_direct,poa_diffuse,cell_temperature,precipitable_water
2024-10-10 13:45:00,532.8701176862554,473.08353167611006,59.78658601014532,21.636965213646477,1.5
2024-10-10 14:00:00,562.8117645783407,496.01690025069826,66.79486432764239,23.454892429091608,1.5
2024-10-10 14:15:00,584.0442036811295,511.11827982563784,72.92592385549167,25.068450465043718,1.5
2024-10-10 14:30:00,599.5490272461032,521.407166825126,78.1418604209772,26.136187624945467,1.5
2024-10-10 14:45:00,644.1025154504465,576.8681458143438,67.23436963610267,27.379204277181174,1.6
2024-10-10 15:00:00,646.7322702481017,576.8556334585921,69.87663678950959,29.04987951341051,1.6
2024-10-10 15:15:00,649.5416651817653,576.2668730425321,73.2747921392332,29.693129803960538,1.6
2024-10-10 15:30:00,650.5548445602291,574.9449057475229,75.60993881270626,30.55304694552477,1.6
2024-10-10 15:45:00,650.2573203020752,573.4200441205603,76.83727618151491,31.17516279660786,1.6
2024-10-10 16:00:00,652.4114788156535,573.4713309471354,78.94014786851808,31.86890860804833,1.6
2024-10-10 16:15:00,654.7685863493856,574.7788242591286,79.98976209025707,32.714190675516136,1.6
2024-10-10 16:30:00,659.2488321439185,578.2488598982924,80.9999722456262,33.36373888735781,1.6
2024-10-10 16:45:00,664.7136493509281,582.7147072260474,81.99894212488068,34.160075758060024,1.6
2024-10-10 17:00:00,672.4938761512542,589.4910379953558,83.00283815589836,35.08649574389508,1.6
2024-10-10 17:15:00,680.1747593797367,597.146998350443,83.02776102929367,35.75488434229189,1.7000000000000002
2024-10-10 17:30:00,692.1657613396494,608.1203780013276,84.04538333832177,36.64232775438789,1.7000000000000002
2024-10-10 17:45:00,694.6486174913249,597.3861906407888,97.26242685053613,37.30575046879722,1.7000000000000002
2024-10-10 18:00:00,707.1869157871172,610.2156569178438,96.97125886927331,37.99309968532708,1.7000000000000002
2024-10-10 18:15:00,721.2366570864874,624.6503219934921,96.5863350929953,38.672747697990836,1.7000000000000002
2024-10-10 18:30:00,734.9600574764834,638.8612623809545,96.09879509552889,39.28610618892157,1.7000000000000002
2024-10-10 18:45:00,747.0852073805756,651.6224149379223,95.46279244265338,40.14613284735648,1.7000000000000002
2024-10-10 19:00:00,759.3808919171463,665.5379339169991,93.84295800014718,40.720755738824415,1.7000000000000002
2024-10-10 19:15:00,769.2091184302463,677.9430299087727,91.26608852147365,41.56988340657831,1.7000000000000002
2024-10-10 19:30:00,777.758685296031,688.4211775224653,89.33750777356565,41.79598597658614,1.7000000000000002
2024-10-10 19:45:00,782.0936726445694,694.6705638378359,87.42310880673358,42.09267243250278,1.7000000000000002
2024-10-10 20:00:00,782.7651297585578,697.7849512522452,84.98017850631263,42.29240067738496,1.7000000000000002
2024-10-10 20:15:00,778.0928226427326,695.6206956102004,82.47212703253221,42.69574443152949,1.7000000000000002
2024-10-10 20:30:00,768.0950363501379,688.2285684755085,79.86646787462936,42.48653755241989,1.7000000000000002
2024-10-10 20:45:00,728.2515755546822,650.3854166754611,77.8661588792211,42.44453768052584,1.7000000000000002
2024-10-10 21:00:00,595.3156362169965,518.3935367959492,76.92209942104724,41.49813718657202,1.7000000000000002
2024-10-10 21:15:00,463.1388460036102,388.77581312798645,74.36303287562376,38.47404955130859,1.7000000000000002
2024-10-10 21:30:00,335.2863345082227,264.0625416795862,71.22379282863649,35.16554328837542,1.7000000000000002
2024-10-10 21:45:00,213.87246188661135,147.1330425530783,66.73941933353305,31.953825884793673,1.7000000000000002
2024-10-10 22:00:00,106.36474408566164,45.40754454438653,60.95719954127511,28.385575598293947,1.7000000000000002
2024-10-10 22:15:00,66.7198801460247,12.757769076699192,53.96211106932551,24.870346331498638,1.7000000000000002
2024-10-10 22:30:00,45.967724244240245,0.0,45.967724244240245,22.651404505781112,1.7000000000000002
2024-10-10 22:45:00,36.97403906601933,0.0,36.97403906601933,20.913347812207608,1.7000000000000002
2024-10-10 23:00:00,24.98245882839144,0.0,24.98245882839144,19.613407584498294,1.7000000000000002
2024-10-10 23:15:00,12.990878590763549,0.0,12.990878590763549,18.252302421958305,1.7000000000000002
2024-10-10 23:30:00,0.0,0.0,0.0,17.49119725941832,1.7000000000000002
2024-10-10 23:45:00,0.0,0.0,0.0,16.6,1.7000000000000002
2024-10-11 00:00:00,0.0,0.0,0.0,16.2,1.7000000000000002
2024-10-11 00:15:00,0.0,0.0,0.0,15.7,1.7000000000000002
2024-10-11 00:30:00,0.0,0.0,0.0,15.5,1.7000000000000002
2024-10-11 00:45:00,0.0,0.0,0.0,15.3,1.7000000000000002
2024-10-11 01:00:00,0.0,0.0,0.0,15.0,1.6
2024-10-11 01:15:00,0.0,0.0,0.0,14.8,1.6
2024-10-11 01:30:00,0.0,0.0,0.0,14.6,1.6
2024-10-11 01:45:00,0.0,0.0,0.0,14.5,1.6
2024-10-11 02:00:00,0.0,0.0,0.0,14.3,1.6
2024-10-11 02:15:00,0.0,0.0,0.0,14.1,1.6
2024-10-11 02:30:00,0.0,0.0,0.0,14.0,1.6
2024-10-11 02:45:00,0.0,0.0,0.0,13.900000000000002,1.6
2024-10-11 03:00:00,0.0,0.0,0.0,13.799999999999999,1.6
2024-10-11 03:15:00,0.0,0.0,0.0,13.7,1.6
2024-10-11 03:30:00,0.0,0.0,0.0,13.6,1.6
2024-10-11 03:45:00,0.0,0.0,0.0,13.500000000000002,1.6
2024-10-11 04:00:00,0.0,0.0,0.0,13.399999999999999,1.6
2024-10-11 04:15:00,0.0,0.0,0.0,13.4,1.6
2024-10-11 04:30:00,0.0,0.0,0.0,13.3,1.5
2024-10-11 04:45:00,0.0,0.0,0.0,13.2,1.5
2024-10-11 05:00:00,0.0,0.0,0.0,13.100000000000001,1.5
2024-10-11 05:15:00,0.0,0.0,0.0,12.999999999999998,1.5
2024-10-11 05:30:00,0.0,0.0,0.0,12.9,1.5
2024-10-11 05:45:00,0.0,0.0,0.0,12.8,1.5
2024-10-11 06:00:00,0.0,0.0,0.0,12.7,1.5
2024-10-11 06:15:00,0.0,0.0,0.0,12.5,1.5
2024-10-11 06:30:00,0.0,0.0,0.0,12.4,1.5
2024-10-11 06:45:00,0.0,0.0,0.0,12.3,1.5
2024-10-11 07:00:00,0.0,0.0,0.0,12.1,1.5
2024-10-11 07:15:00,0.0,0.0,0.0,12.0,1.5
2024-10-11 07:30:00,0.0,0.0,0.0,11.8,1.5
2024-10-11 07:45:00,0.0,0.0,0.0,11.7,1.5
2024-10-11 08:00:00,0.0,0.0,0.0,11.5,1.4
2024-10-11 08:15:00,0.0,0.0,0.0,11.4,1.5
2024-10-11 08:30:00,0.0,0.0,0.0,11.3,1.5
2024-10-11 08:45:00,0.0,0.0,0.0,11.2,1.5
2024-10-11 09:00:00,0.0,0.0,0.0,11.1,1.5
2024-10-11 09:15:00,0.0,0.0,0.0,11.0,1.5
2024-10-11 09:30:00,0.0,0.0,0.0,11.0,1.5
2024-10-11 09:45:00,0.0,0.0,0.0,10.9,1.6
2024-10-11 10:00:00,0.0,0.0,0.0,10.9,1.6
2024-10-11 10:15:00,0.0,0.0,0.0,10.9,1.6
2024-10-11 10:30:00,0.0,0.0,0.0,10.9,1.6
2024-10-11 10:45:00,0.0,0.0,0.0,10.9,1.7000000000000002
2024-10-11 11:00:00,0.0,0.0,0.0,10.9,1.7000000000000002
2024-10-11 11:15:00,0.0,0.0,0.0,11.0,1.8
2024-10-11 11:30:00,0.0,0.0,0.0,11.0,1.8
2024-10-11 11:45:00,0.0,0.0,0.0,11.1,1.8
2024-10-11 12:00:00,0.0,0.0,0.0,11.2,1.9
2024-10-11 12:15:00,0.0,0.0,0.0,11.3,1.9
2024-10-11 12:30:00,141.88124789494597,128.29788237654265,13.583365518403314,11.7,1.9
